ScanNumber	RetentionTime	MSLevel	PrecursorMZ	NCE	ScanTIC	TotalOxoSignal	ScanInjTime	DissociationType	PrecursorScan	NumOxonium	TotalOxoSignal	84.0444, HexNAc - C2H8O4	126.055, HexNAc - C2H6O3	138.055, HexNAc - CH6O3	144.0655, HexNAc - C2H4O2	168.0655, HexNAc - 2H2O	186.0761, HexNAc - H2O	204.0867, HexNAc	85.0284, Hex - C2H6O3	97.0284, Hex - CH6O3	127.0390, Hex - 2H2O	145.0495, Hex - H2O	163.0601, Hex	274.0921, NeuAc-H2O	292.1027, NeuAc	316.103, NeuAc[Ac] - H2O	334.113, NeuAc[Ac]	290.0870, NeuGc - H2O	308.0976, NeuGc	332.098, NeuGc[Ac] - H2O	350.1081, NeuGc[Ac]	243.0264, Man-P	405.0798, Man2-P	325.1129, Hex2	366.1395, HexNAc-Hex	407.1660, HexNAc2	454.1555, Hex-NeuAc	470.1503, Hex-NeuGc	495.1821, HexNAc-NeuAc	511.1769, HexNAc-NeuGc	528.1923, HexNAc-Hex2	537.1927, HexNAc-NeuAc[Ac]	553.1875, HexNAc-NeuGc[Ac]	569.2188, HexNAc2-Hex	657.2349, HexNAc-Hex-NeuAc	673.2297, HexNAc-Hex-NeuGc	690.2451, HexNAc-Hex3	731.2717, HexNAc2-Hex2 (diLacNAc)	819.2877, HexNAc-Hex2-NeuAc	835.2825, HexNAc-Hex2-NeuGc	860.3143, HexNAc2-Hex-NeuAc	876.3091, HexNAc2-Hex-NeuGc	893.3245, HexNAc2-Hex3	948.3303, HexNAc-Hex-NeuAc2	964.3251, HexNAc-Hex-NeuGc2	1022.3671, HexNAc2-Hex2-NeuAc1	1038.3619, HexNAc2-Hex2-NeuGc1	1313.4625, HexNAc2-Hex2-NeuAc2	1329.4573, HexNAc2-Hex2-NeuGc2	350.1446, HexNAc-dHex	512.1974, HexNAc-Hex-dHex (LeX/A)	674.2502, HexNAc-Hex2-dHex	803.2928, HexNAc-Hex-dHex-NeuAc (sLeX/A)	819.2908, HexNAc-Hex-dHex-NeuGc	877.3296, HexNAc2-Hex2-dHex (diLacNAc-Fuc)	OxoInPeakDepthThresh	OxoRequired	OxoTICfraction	LikelyGlycoSpectrum
14835	28.773553223733334	2	427.21820068359375	0	1321685.375	19426.97265625	50.838	HCD	14804	1	19426.97265625	NotFound	NotFound	15	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.014698636319744402	False
14837	28.775823073866665	2	479.27801513671875	0	863881.625	10199.30810546875	54	HCD	14804	3	10199.30810546875	NotFound	NotFound	22	NotFound	75	53	66	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.011806372320361311	False
14832	28.770149203466666	2	505.2745361328125	0	10800298	17285.06640625	54	HCD	14804	1	17285.06640625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	81	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0016004249518161444	False
14845	28.7861978088	2	429.7513122558594	0	5957111	4577.21240234375	54	HCD	14826	1	4577.21240234375	NotFound	NotFound	NotFound	NotFound	79	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0007683611069768131	False
14847	28.788467505333333	2	402.7181701660156	0	2743141.25	24207.865234375	54	HCD	14826	1	24207.865234375	NotFound	NotFound	18	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.008824870113551389	False
14852	28.7941414336	2	427.5539855957031	0	3809843	22894.826171875	40.002	HCD	14826	1	22894.826171875	NotFound	NotFound	30	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0060093883584901005	False
14864	28.809064370933335	2	402.2086486816406	0	896984.5625	70402.140625	54	HCD	14841	1	70402.140625	NotFound	NotFound	3	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.07848757221504579	False
14871	28.816161939466667	2	490.7406311035156	0	3831554	2945.663818359375	54	HCD	14858	1	2945.663818359375	NotFound	119	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0007687908922487782	False
14876	28.824017508	2	515.7147827148438	0	6451647	8148.4716796875	54	HCD	14858	2	8148.4716796875	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	121	NotFound	NotFound	NotFound	NotFound	154	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0012630064353625517	False
14885	28.8343181832	2	1013.380126953125	0	161634.890625	22523.9794921875	54	HCD	14858	4	22523.9794921875	NotFound	8	3	NotFound	10	19	11	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	5	8	0.1393509743168269	False
14890	28.839994124	2	881.0386352539062	0	69973.640625	19239.619750976562	54	HCD	14858	5	19239.619750976562	NotFound	6	1	NotFound	4	8	9	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	5	8	0.274955248564024	False
14897	28.847076591466667	2	515.7803955078125	0	12350581	11070.9189453125	42.582	HCD	14870	1	11070.9189453125	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	104	NotFound	NotFound	NotFound	NotFound	210	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0008963885136506938	False
14900	28.8525580992	2	456.73309326171875	0	975374	7226.794921875	54	HCD	14870	1	7226.794921875	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	28	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.007409255241450971	False
14902	28.854827553333333	2	477.23809814453125	0	709279.25	31128.959228515625	54	HCD	14870	5	31128.959228515625	NotFound	47	14	NotFound	73	NotFound	92	NotFound	NotFound	NotFound	NotFound	NotFound	57	30	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.04388815720820202	False
14904	28.8570974728	2	417.1874084472656	0	1838434.625	5937.29931640625	49.721	HCD	14870	2	5937.29931640625	NotFound	133	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	208	NotFound	NotFound	NotFound	NotFound	109	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0032295406296572824	False
14908	28.8635611688	2	401.2357482910156	0	5302514.5	13420.2392578125	54	HCD	14896	1	13420.2392578125	NotFound	NotFound	46	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0025309198603440876	False
14911	28.8669449464	2	569.2674560546875	0	5646357	7621.75537109375	54	HCD	14896	1	7621.75537109375	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	89	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0013498536084582944	False
14918	28.874891059200003	2	496.7768249511719	0	436275.6875	5048.409912109375	54	HCD	14896	2	5048.409912109375	NotFound	NotFound	36	43	66	82	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.011571604966204713	False
14922	28.879431118133333	2	495.94000244140625	0	1829161.5	25025.48486328125	54	HCD	14896	2	25025.48486328125	NotFound	36	NotFound	16	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.013681397111890476	False
14938	28.898928749866666	2	614.80078125	0	806124	8365.240234375	54	HCD	14906	1	8365.240234375	NotFound	20	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.010377113489208856	False
14935	28.895543223466667	2	457.2914123535156	0	1189601.375	2727.7509765625	54	HCD	14906	1	2727.7509765625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	86	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0022929958168235137	False
14937	28.89779396053333	2	526.2567749023438	0	744194.5	2204.6298828125	54	HCD	14906	1	2204.6298828125	NotFound	NotFound	76	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0029624377535879395	False
14939	28.900062928266667	2	609.2828979492188	0	2159447.75	7711.2431640625	54	HCD	14906	1	7711.2431640625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	180	NotFound	NotFound	NotFound	NotFound	NotFound	48	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0035709329684232927	False
14941	28.90233311253333	2	495.2114562988281	0	318055.125	11900.434814453125	54	HCD	14906	4	11900.434814453125	NotFound	32	31	NotFound	23	NotFound	59	NotFound	NotFound	NotFound	NotFound	NotFound	39	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.037416264914621716	False
14940	28.901199150933333	2	489.7336730957031	0	365553.3125	3780.862060546875	54	HCD	14906	1	3780.862060546875	NotFound	NotFound	24	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.01034284721615503	False
14952	28.9139658896	2	402.7327880859375	0	10531833	22230.36328125	54	HCD	14929	1	22230.36328125	NotFound	NotFound	38	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.002110778178997901	False
14954	28.918311479733333	2	502.7454528808594	0	4456977.5	6012.9404296875	48.743	HCD	14929	2	6012.9404296875	NotFound	152	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	163	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0013491071986985574	False
14961	28.9262576128	2	429.2347106933594	0	704774	13712.4130859375	48.417	HCD	14929	1	13712.4130859375	NotFound	NotFound	NotFound	NotFound	12	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.019456468436601662	False
14962	28.9273911664	2	477.2563171386719	0	303186	24771.177001953125	54	HCD	14929	6	24771.177001953125	NotFound	28	8	NotFound	21	88	56	NotFound	NotFound	NotFound	NotFound	NotFound	38	15	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	3	8	0.0817029051537773	False
14960	28.925123087733333	2	479.25860595703125	0	2139998	2230.589111328125	54	HCD	14929	1	2230.589111328125	NotFound	NotFound	113	NotFound	NotFound	NotFound	128	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0010423323345760721	False
14959	28.923987208533333	2	573.8038330078125	0	3207906.25	3109.08251953125	54	HCD	14929	1	3109.08251953125	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	104	NotFound	NotFound	NotFound	161	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0009691936974564796	False
14966	28.931064619999997	2	495.7595520019531	0	1625623.25	43355.662109375	54	HCD	14951	2	43355.662109375	NotFound	17	NotFound	14	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	2	8	0.026670178412725704	False
14971	28.9388162624	2	402.2084655761719	0	1109481.75	55616.4140625	11.899	HCD	14951	1	55616.4140625	NotFound	NotFound	3	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.05012828202221443	False
14969	28.936547061066666	2	479.2484130859375	0	2413204.25	2540.817626953125	54	HCD	14951	1	2540.817626953125	NotFound	NotFound	117	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.001052881299605338	False
14993	28.9650915208	2	618.9302978515625	0	156537.5	2168.951416015625	54	HCD	14965	1	2168.951416015625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	23	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.013855794400802523	False
14985	28.95593328	2	609.3034057617188	0	3884001.5	12082.6171875	54	HCD	14965	1	12082.6171875	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	285	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	53	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.003110868311327892	False
