Local Date/Time	Relative Time	oven:setpoint [°C]
06/15/2022 14:00:09	00:37:07.818	45.000
06/15/2022 14:00:09	00:37:07.918	45.000
06/15/2022 14:00:09	00:37:08.018	45.000
06/15/2022 14:00:10	00:37:08.120	45.000
06/15/2022 14:00:10	00:37:08.221	45.000
06/15/2022 14:00:10	00:37:08.323	45.000
06/15/2022 14:00:10	00:37:08.425	45.000
06/15/2022 14:00:10	00:37:08.527	45.000
06/15/2022 14:00:10	00:37:08.629	45.000
06/15/2022 14:00:10	00:37:08.731	45.000
06/15/2022 14:00:10	00:37:08.833	45.000
06/15/2022 14:00:10	00:37:08.935	45.000
06/15/2022 14:00:10	00:37:09.037	45.000
06/15/2022 14:00:11	00:37:09.138	45.000
06/15/2022 14:00:11	00:37:09.240	45.000
06/15/2022 14:00:11	00:37:09.340	45.000
06/15/2022 14:00:11	00:37:09.440	45.000
06/15/2022 14:00:11	00:37:09.541	45.000
06/15/2022 14:00:11	00:37:09.641	45.000
06/15/2022 14:00:11	00:37:09.743	45.000
06/15/2022 14:00:11	00:37:09.845	45.000
06/15/2022 14:00:11	00:37:09.947	45.000
06/15/2022 14:00:11	00:37:10.049	45.000
06/15/2022 14:00:12	00:37:10.151	45.000
06/15/2022 14:00:12	00:37:10.253	45.000
06/15/2022 14:00:12	00:37:10.355	45.000
06/15/2022 14:00:12	00:37:10.457	45.000
06/15/2022 14:00:12	00:37:10.559	45.000
06/15/2022 14:00:12	00:37:10.660	45.000
06/15/2022 14:00:12	00:37:10.760	45.000
06/15/2022 14:00:12	00:37:10.860	45.000
06/15/2022 14:00:12	00:37:10.961	45.000
06/15/2022 14:00:12	00:37:11.063	45.000
06/15/2022 14:00:13	00:37:11.165	45.000
06/15/2022 14:00:13	00:37:11.267	45.000
06/15/2022 14:00:13	00:37:11.369	45.000
06/15/2022 14:00:13	00:37:11.474	45.000
06/15/2022 14:00:13	00:37:11.575	45.000
06/15/2022 14:00:13	00:37:11.677	45.000
06/15/2022 14:00:13	00:37:11.781	45.000
06/15/2022 14:00:13	00:37:11.883	45.000
06/15/2022 14:00:13	00:37:11.984	45.000
06/15/2022 14:00:13	00:37:12.084	45.000
06/15/2022 14:00:14	00:37:12.185	45.000
06/15/2022 14:00:14	00:37:12.286	45.000
06/15/2022 14:00:14	00:37:12.387	45.000
06/15/2022 14:00:14	00:37:12.489	45.000
06/15/2022 14:00:14	00:37:12.591	45.000
06/15/2022 14:00:14	00:37:12.693	45.000
06/15/2022 14:00:14	00:37:12.795	45.000
06/15/2022 14:00:14	00:37:12.897	45.000
06/15/2022 14:00:14	00:37:12.999	45.000
06/15/2022 14:00:14	00:37:13.101	45.000
06/15/2022 14:00:15	00:37:13.203	45.000
06/15/2022 14:00:15	00:37:13.304	45.000
06/15/2022 14:00:15	00:37:13.406	45.000
06/15/2022 14:00:15	00:37:13.506	45.000
06/15/2022 14:00:15	00:37:13.606	45.000
06/15/2022 14:00:15	00:37:13.706	45.000
06/15/2022 14:00:15	00:37:13.809	45.000
06/15/2022 14:00:15	00:37:13.911	45.000
06/15/2022 14:00:15	00:37:14.013	45.000
06/15/2022 14:00:15	00:37:14.115	45.000
06/15/2022 14:00:16	00:37:14.217	45.000
06/15/2022 14:00:16	00:37:14.319	45.000
06/15/2022 14:00:16	00:37:14.421	45.000
06/15/2022 14:00:16	00:37:14.523	45.000
06/15/2022 14:00:16	00:37:14.625	45.000
06/15/2022 14:00:16	00:37:14.726	45.000
06/15/2022 14:00:16	00:37:14.829	45.000
06/15/2022 14:00:16	00:37:14.930	45.000
06/15/2022 14:00:16	00:37:15.030	45.000
06/15/2022 14:00:16	00:37:15.131	45.000
06/15/2022 14:00:17	00:37:15.233	45.000
06/15/2022 14:00:17	00:37:15.335	45.000
06/15/2022 14:00:17	00:37:15.437	45.000
06/15/2022 14:00:17	00:37:15.539	45.000
06/15/2022 14:00:17	00:37:15.641	45.000
06/15/2022 14:00:17	00:37:15.745	45.000
06/15/2022 14:00:17	00:37:15.847	45.000
06/15/2022 14:00:17	00:37:15.949	45.000
06/15/2022 14:00:17	00:37:16.051	45.000
06/15/2022 14:00:17	00:37:16.153	45.000
06/15/2022 14:00:18	00:37:16.255	45.000
06/15/2022 14:00:18	00:37:16.357	45.000
06/15/2022 14:00:18	00:37:16.458	45.000
06/15/2022 14:00:18	00:37:16.561	45.000
06/15/2022 14:00:18	00:37:16.663	45.000
06/15/2022 14:00:18	00:37:16.765	45.000
06/15/2022 14:00:18	00:37:16.867	45.000
06/15/2022 14:00:18	00:37:16.969	45.000
06/15/2022 14:00:18	00:37:17.071	45.000
06/15/2022 14:00:18	00:37:17.173	45.000
06/15/2022 14:00:19	00:37:17.275	45.000
06/15/2022 14:00:19	00:37:17.377	45.000
06/15/2022 14:00:19	00:37:17.479	45.000
06/15/2022 14:00:19	00:37:17.581	45.000
06/15/2022 14:00:19	00:37:17.682	45.000
06/15/2022 14:00:19	00:37:17.782	45.000
06/15/2022 14:00:19	00:37:17.882	45.000
06/15/2022 14:00:19	00:37:17.983	45.000
06/15/2022 14:00:19	00:37:18.085	45.000
06/15/2022 14:00:20	00:37:18.187	45.000
06/15/2022 14:00:20	00:37:18.289	45.000
06/15/2022 14:00:20	00:37:18.391	45.000
06/15/2022 14:00:20	00:37:18.493	45.000
06/15/2022 14:00:20	00:37:18.595	45.000
06/15/2022 14:00:20	00:37:18.697	45.000
06/15/2022 14:00:20	00:37:18.799	45.000
06/15/2022 14:00:20	00:37:18.900	45.000
06/15/2022 14:00:20	00:37:19.000	45.000
06/15/2022 14:00:20	00:37:19.100	45.000
06/15/2022 14:00:21	00:37:19.200	45.000
06/15/2022 14:00:21	00:37:19.300	45.000
06/15/2022 14:00:21	00:37:19.403	45.000
06/15/2022 14:00:21	00:37:19.505	45.000
06/15/2022 14:00:21	00:37:19.607	45.000
06/15/2022 14:00:21	00:37:19.709	45.000
06/15/2022 14:00:21	00:37:19.811	45.000
06/15/2022 14:00:21	00:37:19.913	45.000
06/15/2022 14:00:21	00:37:20.020	45.000
06/15/2022 14:00:21	00:37:20.121	45.000
06/15/2022 14:00:22	00:37:20.223	45.000
06/15/2022 14:00:22	00:37:20.324	45.000
06/15/2022 14:00:22	00:37:20.424	45.000
06/15/2022 14:00:22	00:37:20.524	45.000
06/15/2022 14:00:22	00:37:20.624	45.000
06/15/2022 14:00:22	00:37:20.724	45.000
06/15/2022 14:00:22	00:37:20.827	45.000
06/15/2022 14:00:22	00:37:20.929	45.000
06/15/2022 14:00:22	00:37:21.031	45.000
06/15/2022 14:00:22	00:37:21.133	45.000
06/15/2022 14:00:23	00:37:21.235	45.000
06/15/2022 14:00:23	00:37:21.337	45.000
06/15/2022 14:00:23	00:37:21.439	45.000
06/15/2022 14:00:23	00:37:21.541	45.000
06/15/2022 14:00:23	00:37:21.642	45.000
06/15/2022 14:00:23	00:37:21.744	45.000
06/15/2022 14:00:23	00:37:21.844	45.000
06/15/2022 14:00:23	00:37:21.944	45.000
06/15/2022 14:00:23	00:37:22.046	45.000
06/15/2022 14:00:23	00:37:22.148	45.000
06/15/2022 14:00:24	00:37:22.251	45.000
06/15/2022 14:00:24	00:37:22.353	45.000
06/15/2022 14:00:24	00:37:22.455	45.000
06/15/2022 14:00:24	00:37:22.557	45.000
06/15/2022 14:00:24	00:37:22.659	45.000
06/15/2022 14:00:24	00:37:22.761	45.000
06/15/2022 14:00:24	00:37:22.863	45.000
06/15/2022 14:00:24	00:37:22.965	45.000
06/15/2022 14:00:24	00:37:23.066	45.000
06/15/2022 14:00:24	00:37:23.166	45.000
06/15/2022 14:00:25	00:37:23.266	45.000
06/15/2022 14:00:25	00:37:23.366	45.000
06/15/2022 14:00:25	00:37:23.468	45.000
06/15/2022 14:00:25	00:37:23.570	45.000
06/15/2022 14:00:25	00:37:23.673	45.000
06/15/2022 14:00:25	00:37:23.775	45.000
06/15/2022 14:00:25	00:37:23.878	45.000
06/15/2022 14:00:25	00:37:23.979	45.000
06/15/2022 14:00:25	00:37:24.081	45.000
06/15/2022 14:00:25	00:37:24.183	45.000
06/15/2022 14:00:26	00:37:24.285	45.000
06/15/2022 14:00:26	00:37:24.387	45.000
06/15/2022 14:00:26	00:37:24.488	45.000
06/15/2022 14:00:26	00:37:24.588	45.000
06/15/2022 14:00:26	00:37:24.688	45.000
06/15/2022 14:00:26	00:37:24.788	45.000
06/15/2022 14:00:26	00:37:24.890	45.000
06/15/2022 14:00:26	00:37:24.993	45.000
06/15/2022 14:00:26	00:37:25.095	45.000
06/15/2022 14:00:26	00:37:25.197	45.000
06/15/2022 14:00:27	00:37:25.299	45.000
06/15/2022 14:00:27	00:37:25.401	45.000
06/15/2022 14:00:27	00:37:25.503	45.000
06/15/2022 14:00:27	00:37:25.605	45.000
06/15/2022 14:00:27	00:37:25.706	45.000
06/15/2022 14:00:27	00:37:25.809	45.000
06/15/2022 14:00:27	00:37:25.920	45.000
06/15/2022 14:00:27	00:37:26.020	45.000
06/15/2022 14:00:27	00:37:26.120	45.000
06/15/2022 14:00:27	00:37:26.220	45.000
06/15/2022 14:00:28	00:37:26.323	45.000
06/15/2022 14:00:28	00:37:26.425	45.000
06/15/2022 14:00:28	00:37:26.527	45.000
06/15/2022 14:00:28	00:37:26.629	45.000
06/15/2022 14:00:28	00:37:26.731	45.000
06/15/2022 14:00:28	00:37:26.833	45.000
06/15/2022 14:00:28	00:37:26.935	45.000
06/15/2022 14:00:28	00:37:27.037	45.000
06/15/2022 14:00:28	00:37:27.138	45.000
06/15/2022 14:00:29	00:37:27.239	45.000
06/15/2022 14:00:29	00:37:27.340	45.000
06/15/2022 14:00:29	00:37:27.440	45.000
06/15/2022 14:00:29	00:37:27.540	45.000
06/15/2022 14:00:29	00:37:27.642	45.000
06/15/2022 14:00:29	00:37:27.744	45.000
06/15/2022 14:00:29	00:37:27.847	45.000
06/15/2022 14:00:29	00:37:27.949	45.000
06/15/2022 14:00:29	00:37:28.051	45.000
06/15/2022 14:00:29	00:37:28.153	45.000
06/15/2022 14:00:30	00:37:28.255	45.000
06/15/2022 14:00:30	00:37:28.357	45.000
06/15/2022 14:00:30	00:37:28.459	45.000
06/15/2022 14:00:30	00:37:28.560	45.000
06/15/2022 14:00:30	00:37:28.660	45.000
06/15/2022 14:00:30	00:37:28.760	45.000
06/15/2022 14:00:30	00:37:28.860	45.000
06/15/2022 14:00:30	00:37:28.960	45.000
06/15/2022 14:00:30	00:37:29.062	45.000
06/15/2022 14:00:30	00:37:29.164	45.000
06/15/2022 14:00:31	00:37:29.267	45.000
06/15/2022 14:00:31	00:37:29.369	45.000
06/15/2022 14:00:31	00:37:29.471	45.000
06/15/2022 14:00:31	00:37:29.573	45.000
06/15/2022 14:00:31	00:37:29.675	45.000
06/15/2022 14:00:31	00:37:29.777	45.000
06/15/2022 14:00:31	00:37:29.879	45.000
06/15/2022 14:00:31	00:37:29.981	45.000
06/15/2022 14:00:31	00:37:30.082	45.000
06/15/2022 14:00:31	00:37:30.182	45.000
06/15/2022 14:00:32	00:37:30.282	45.000
06/15/2022 14:00:32	00:37:30.382	45.000
06/15/2022 14:00:32	00:37:30.484	45.000
06/15/2022 14:00:32	00:37:30.586	45.000
06/15/2022 14:00:32	00:37:30.689	45.000
06/15/2022 14:00:32	00:37:30.791	45.000
06/15/2022 14:00:32	00:37:30.893	45.000
06/15/2022 14:00:32	00:37:30.995	45.000
06/15/2022 14:00:32	00:37:31.097	45.000
06/15/2022 14:00:32	00:37:31.199	45.000
06/15/2022 14:00:33	00:37:31.301	45.000
06/15/2022 14:00:33	00:37:31.402	45.000
06/15/2022 14:00:33	00:37:31.502	45.000
06/15/2022 14:00:33	00:37:31.602	45.000
06/15/2022 14:00:33	00:37:31.702	45.000
06/15/2022 14:00:33	00:37:31.802	45.000
06/15/2022 14:00:33	00:37:31.904	45.000
06/15/2022 14:00:33	00:37:32.006	45.000
06/15/2022 14:00:33	00:37:32.109	45.000
06/15/2022 14:00:33	00:37:32.211	45.000
06/15/2022 14:00:34	00:37:32.313	45.000
06/15/2022 14:00:34	00:37:32.415	45.000
06/15/2022 14:00:34	00:37:32.517	45.000
06/15/2022 14:00:34	00:37:32.619	45.000
06/15/2022 14:00:34	00:37:32.720	45.000
06/15/2022 14:00:34	00:37:32.820	45.000
06/15/2022 14:00:34	00:37:32.920	45.000
06/15/2022 14:00:34	00:37:33.020	45.000
06/15/2022 14:00:34	00:37:33.120	45.000
06/15/2022 14:00:34	00:37:33.222	45.000
06/15/2022 14:00:35	00:37:33.324	45.000
06/15/2022 14:00:35	00:37:33.427	45.000
06/15/2022 14:00:35	00:37:33.529	45.000
06/15/2022 14:00:35	00:37:33.631	45.000
06/15/2022 14:00:35	00:37:33.733	45.000
06/15/2022 14:00:35	00:37:33.835	45.000
06/15/2022 14:00:35	00:37:33.937	45.000
06/15/2022 14:00:35	00:37:34.039	45.000
06/15/2022 14:00:35	00:37:34.141	45.000
06/15/2022 14:00:35	00:37:34.242	45.000
06/15/2022 14:00:36	00:37:34.342	45.000
06/15/2022 14:00:36	00:37:34.449	45.000
06/15/2022 14:00:36	00:37:34.550	45.000
06/15/2022 14:00:36	00:37:34.652	45.000
06/15/2022 14:00:36	00:37:34.754	45.000
06/15/2022 14:00:36	00:37:34.857	45.000
06/15/2022 14:00:36	00:37:34.959	45.000
06/15/2022 14:00:36	00:37:35.061	45.000
06/15/2022 14:00:36	00:37:35.163	45.000
06/15/2022 14:00:36	00:37:35.265	45.000
06/15/2022 14:00:37	00:37:35.367	45.000
06/15/2022 14:00:37	00:37:35.469	45.000
06/15/2022 14:00:37	00:37:35.570	45.000
06/15/2022 14:00:37	00:37:35.670	45.000
06/15/2022 14:00:37	00:37:35.772	45.000
06/15/2022 14:00:37	00:37:35.872	45.000
06/15/2022 14:00:37	00:37:35.974	45.000
06/15/2022 14:00:37	00:37:36.076	45.000
06/15/2022 14:00:37	00:37:36.178	45.000
06/15/2022 14:00:37	00:37:36.281	45.000
06/15/2022 14:00:38	00:37:36.383	45.000
06/15/2022 14:00:38	00:37:36.485	45.000
06/15/2022 14:00:38	00:37:36.587	45.000
06/15/2022 14:00:38	00:37:36.689	45.000
06/15/2022 14:00:38	00:37:36.791	45.000
06/15/2022 14:00:38	00:37:36.893	45.000
06/15/2022 14:00:38	00:37:36.994	45.000
06/15/2022 14:00:38	00:37:37.094	45.000
06/15/2022 14:00:38	00:37:37.194	45.000
06/15/2022 14:00:38	00:37:37.294	45.000
06/15/2022 14:00:39	00:37:37.396	45.000
06/15/2022 14:00:39	00:37:37.498	45.000
06/15/2022 14:00:39	00:37:37.600	45.000
06/15/2022 14:00:39	00:37:37.703	45.000
06/15/2022 14:00:39	00:37:37.805	45.000
06/15/2022 14:00:39	00:37:37.907	45.000
06/15/2022 14:00:39	00:37:38.009	45.000
06/15/2022 14:00:39	00:37:38.111	45.000
06/15/2022 14:00:39	00:37:38.213	45.000
06/15/2022 14:00:40	00:37:38.315	45.000
06/15/2022 14:00:40	00:37:38.416	45.000
06/15/2022 14:00:40	00:37:38.516	45.000
06/15/2022 14:00:40	00:37:38.616	45.000
06/15/2022 14:00:40	00:37:38.718	45.000
06/15/2022 14:00:40	00:37:38.820	45.000
06/15/2022 14:00:40	00:37:38.922	45.000
06/15/2022 14:00:40	00:37:39.024	45.000
06/15/2022 14:00:40	00:37:39.127	45.000
06/15/2022 14:00:40	00:37:39.229	45.000
06/15/2022 14:00:41	00:37:39.331	45.000
06/15/2022 14:00:41	00:37:39.433	45.000
06/15/2022 14:00:41	00:37:39.535	45.000
06/15/2022 14:00:41	00:37:39.637	45.000
06/15/2022 14:00:41	00:37:39.739	45.000
06/15/2022 14:00:41	00:37:39.840	45.000
06/15/2022 14:00:41	00:37:39.940	45.000
06/15/2022 14:00:41	00:37:40.047	45.000
06/15/2022 14:00:41	00:37:40.148	45.000
06/15/2022 14:00:41	00:37:40.250	45.000
06/15/2022 14:00:42	00:37:40.353	45.000
06/15/2022 14:00:42	00:37:40.454	45.000
06/15/2022 14:00:42	00:37:40.557	45.000
06/15/2022 14:00:42	00:37:40.659	45.000
06/15/2022 14:00:42	00:37:40.761	45.000
06/15/2022 14:00:42	00:37:40.863	45.000
06/15/2022 14:00:42	00:37:40.965	45.000
06/15/2022 14:00:42	00:37:41.066	45.000
06/15/2022 14:00:42	00:37:41.166	45.000
06/15/2022 14:00:42	00:37:41.266	45.000
06/15/2022 14:00:43	00:37:41.366	45.000
06/15/2022 14:00:43	00:37:41.466	45.000
06/15/2022 14:00:43	00:37:41.568	45.000
06/15/2022 14:00:43	00:37:41.674	45.000
06/15/2022 14:00:43	00:37:41.776	45.000
06/15/2022 14:00:43	00:37:41.878	45.000
06/15/2022 14:00:43	00:37:41.981	45.000
06/15/2022 14:00:43	00:37:42.083	45.000
06/15/2022 14:00:43	00:37:42.185	45.000
06/15/2022 14:00:43	00:37:42.287	45.000
06/15/2022 14:00:44	00:37:42.396	45.000
06/15/2022 14:00:44	00:37:42.497	45.000
06/15/2022 14:00:44	00:37:42.598	45.000
06/15/2022 14:00:44	00:37:42.698	45.000
06/15/2022 14:00:44	00:37:42.798	45.000
06/15/2022 14:00:44	00:37:42.900	45.000
06/15/2022 14:00:44	00:37:43.002	45.000
06/15/2022 14:00:44	00:37:43.104	45.000
06/15/2022 14:00:44	00:37:43.206	45.000
06/15/2022 14:00:44	00:37:43.308	45.000
06/15/2022 14:00:45	00:37:43.411	45.000
06/15/2022 14:00:45	00:37:43.513	45.000
06/15/2022 14:00:45	00:37:43.615	45.000
06/15/2022 14:00:45	00:37:43.717	45.000
06/15/2022 14:00:45	00:37:43.818	45.000
06/15/2022 14:00:45	00:37:43.918	45.000
06/15/2022 14:00:45	00:37:44.018	45.000
06/15/2022 14:00:45	00:37:44.118	45.000
06/15/2022 14:00:45	00:37:44.220	45.000
06/15/2022 14:00:45	00:37:44.322	45.000
06/15/2022 14:00:46	00:37:44.424	45.000
06/15/2022 14:00:46	00:37:44.526	45.000
06/15/2022 14:00:46	00:37:44.628	45.000
06/15/2022 14:00:46	00:37:44.731	45.000
06/15/2022 14:00:46	00:37:44.833	45.000
06/15/2022 14:00:46	00:37:44.935	45.000
06/15/2022 14:00:46	00:37:45.037	45.000
06/15/2022 14:00:46	00:37:45.139	45.000
06/15/2022 14:00:46	00:37:45.240	45.000
06/15/2022 14:00:46	00:37:45.342	45.000
06/15/2022 14:00:47	00:37:45.442	45.000
06/15/2022 14:00:47	00:37:45.542	45.000
06/15/2022 14:00:47	00:37:45.642	45.000
06/15/2022 14:00:47	00:37:45.744	45.000
06/15/2022 14:00:47	00:37:45.846	45.000
06/15/2022 14:00:47	00:37:45.948	45.000
06/15/2022 14:00:47	00:37:46.050	45.000
06/15/2022 14:00:47	00:37:46.153	45.000
06/15/2022 14:00:47	00:37:46.255	45.000
06/15/2022 14:00:47	00:37:46.357	45.000
06/15/2022 14:00:48	00:37:46.459	45.000
06/15/2022 14:00:48	00:37:46.560	45.000
06/15/2022 14:00:48	00:37:46.661	45.000
06/15/2022 14:00:48	00:37:46.762	45.000
06/15/2022 14:00:48	00:37:46.862	45.000
06/15/2022 14:00:48	00:37:46.962	45.000
06/15/2022 14:00:48	00:37:47.064	45.000
06/15/2022 14:00:48	00:37:47.166	45.000
06/15/2022 14:00:48	00:37:47.268	45.000
06/15/2022 14:00:48	00:37:47.370	45.000
06/15/2022 14:00:49	00:37:47.472	45.000
06/15/2022 14:00:49	00:37:47.575	45.000
06/15/2022 14:00:49	00:37:47.677	45.000
06/15/2022 14:00:49	00:37:47.779	45.000
06/15/2022 14:00:49	00:37:47.881	45.000
06/15/2022 14:00:49	00:37:47.983	45.000
06/15/2022 14:00:49	00:37:48.084	45.000
06/15/2022 14:00:49	00:37:48.185	45.000
06/15/2022 14:00:49	00:37:48.294	45.000
06/15/2022 14:00:50	00:37:48.396	45.000
06/15/2022 14:00:50	00:37:48.498	45.000
06/15/2022 14:00:50	00:37:48.600	45.000
06/15/2022 14:00:50	00:37:48.702	45.000
06/15/2022 14:00:50	00:37:48.804	45.000
06/15/2022 14:00:50	00:37:48.906	45.000
06/15/2022 14:00:50	00:37:49.009	45.000
06/15/2022 14:00:50	00:37:49.111	45.000
06/15/2022 14:00:50	00:37:49.213	45.000
06/15/2022 14:00:50	00:37:49.315	45.000
06/15/2022 14:00:51	00:37:49.416	45.000
06/15/2022 14:00:51	00:37:49.516	45.000
06/15/2022 14:00:51	00:37:49.616	45.000
06/15/2022 14:00:51	00:37:49.718	45.000
06/15/2022 14:00:51	00:37:49.818	45.000
06/15/2022 14:00:51	00:37:49.920	45.000
06/15/2022 14:00:51	00:37:50.022	45.000
06/15/2022 14:00:51	00:37:50.124	45.000
06/15/2022 14:00:51	00:37:50.226	45.000
06/15/2022 14:00:51	00:37:50.328	45.000
06/15/2022 14:00:52	00:37:50.431	45.000
06/15/2022 14:00:52	00:37:50.533	45.000
06/15/2022 14:00:52	00:37:50.635	45.000
06/15/2022 14:00:52	00:37:50.736	45.000
06/15/2022 14:00:52	00:37:50.837	45.000
06/15/2022 14:00:52	00:37:50.938	45.000
06/15/2022 14:00:52	00:37:51.038	45.000
06/15/2022 14:00:52	00:37:51.140	45.000
06/15/2022 14:00:52	00:37:51.242	45.000
06/15/2022 14:00:52	00:37:51.344	45.000
06/15/2022 14:00:53	00:37:51.446	45.000
06/15/2022 14:00:53	00:37:51.548	45.000
06/15/2022 14:00:53	00:37:51.650	45.000
06/15/2022 14:00:53	00:37:51.753	45.000
06/15/2022 14:00:53	00:37:51.855	45.000
06/15/2022 14:00:53	00:37:51.957	45.000
06/15/2022 14:00:53	00:37:52.059	45.000
06/15/2022 14:00:53	00:37:52.161	45.000
06/15/2022 14:00:53	00:37:52.262	45.000
06/15/2022 14:00:53	00:37:52.362	45.000
06/15/2022 14:00:54	00:37:52.462	45.000
06/15/2022 14:00:54	00:37:52.562	45.000
06/15/2022 14:00:54	00:37:52.664	45.000
06/15/2022 14:00:54	00:37:52.766	45.000
06/15/2022 14:00:54	00:37:52.868	45.000
06/15/2022 14:00:54	00:37:52.970	45.000
06/15/2022 14:00:54	00:37:53.072	45.000
06/15/2022 14:00:54	00:37:53.175	45.000
06/15/2022 14:00:54	00:37:53.277	45.000
06/15/2022 14:00:54	00:37:53.379	45.000
06/15/2022 14:00:55	00:37:53.481	45.000
06/15/2022 14:00:55	00:37:53.582	45.000
06/15/2022 14:00:55	00:37:53.682	45.000
06/15/2022 14:00:55	00:37:53.782	45.000
06/15/2022 14:00:55	00:37:53.882	45.000
06/15/2022 14:00:55	00:37:53.984	45.000
06/15/2022 14:00:55	00:37:54.086	45.000
06/15/2022 14:00:55	00:37:54.188	45.000
06/15/2022 14:00:55	00:37:54.290	45.000
06/15/2022 14:00:55	00:37:54.392	45.000
06/15/2022 14:00:56	00:37:54.494	45.000
06/15/2022 14:00:56	00:37:54.597	45.000
06/15/2022 14:00:56	00:37:54.699	45.000
06/15/2022 14:00:56	00:37:54.801	45.000
06/15/2022 14:00:56	00:37:54.902	45.000
06/15/2022 14:00:56	00:37:55.004	45.000
06/15/2022 14:00:56	00:37:55.104	45.000
06/15/2022 14:00:56	00:37:55.204	45.000
06/15/2022 14:00:56	00:37:55.304	45.000
06/15/2022 14:00:56	00:37:55.404	45.000
06/15/2022 14:00:57	00:37:55.506	45.000
06/15/2022 14:00:57	00:37:55.608	45.000
06/15/2022 14:00:57	00:37:55.710	45.000
06/15/2022 14:00:57	00:37:55.812	45.000
06/15/2022 14:00:57	00:37:55.914	45.000
06/15/2022 14:00:57	00:37:56.017	45.000
06/15/2022 14:00:57	00:37:56.119	45.000
06/15/2022 14:00:57	00:37:56.221	45.000
06/15/2022 14:00:57	00:37:56.323	45.000
06/15/2022 14:00:58	00:37:56.424	45.000
06/15/2022 14:00:58	00:37:56.531	45.000
06/15/2022 14:00:58	00:37:56.632	45.000
06/15/2022 14:00:58	00:37:56.732	45.000
06/15/2022 14:00:58	00:37:56.834	45.000
06/15/2022 14:00:58	00:37:56.936	45.000
06/15/2022 14:00:58	00:37:57.038	45.000
06/15/2022 14:00:58	00:37:57.140	45.000
06/15/2022 14:00:58	00:37:57.242	45.000
06/15/2022 14:00:58	00:37:57.344	45.000
06/15/2022 14:00:59	00:37:57.447	45.000
06/15/2022 14:00:59	00:37:57.549	45.000
06/15/2022 14:00:59	00:37:57.651	45.000
06/15/2022 14:00:59	00:37:57.752	45.000
06/15/2022 14:00:59	00:37:57.852	45.000
06/15/2022 14:00:59	00:37:57.952	45.000
06/15/2022 14:00:59	00:37:58.053	45.000
06/15/2022 14:00:59	00:37:58.154	45.000
06/15/2022 14:00:59	00:37:58.256	45.000
06/15/2022 14:00:59	00:37:58.358	45.000
06/15/2022 14:01:00	00:37:58.460	45.000
06/15/2022 14:01:00	00:37:58.562	45.000
06/15/2022 14:01:00	00:37:58.664	45.000
06/15/2022 14:01:00	00:37:58.770	45.000
06/15/2022 14:01:00	00:37:58.875	45.000
06/15/2022 14:01:00	00:37:58.977	45.000
06/15/2022 14:01:00	00:37:59.079	45.000
06/15/2022 14:01:00	00:37:59.180	45.000
06/15/2022 14:01:00	00:37:59.282	45.000
06/15/2022 14:01:00	00:37:59.382	45.000
06/15/2022 14:01:01	00:37:59.482	45.000
06/15/2022 14:01:01	00:37:59.584	45.000
06/15/2022 14:01:01	00:37:59.686	45.000
06/15/2022 14:01:01	00:37:59.788	45.000
06/15/2022 14:01:01	00:37:59.890	45.000
06/15/2022 14:01:01	00:37:59.992	45.000
06/15/2022 14:01:01	00:38:00.094	45.000
06/15/2022 14:01:01	00:38:00.196	45.000
06/15/2022 14:01:01	00:38:00.304	45.000
06/15/2022 14:01:01	00:38:00.405	45.000
06/15/2022 14:01:02	00:38:00.506	45.000
06/15/2022 14:01:02	00:38:00.606	45.000
06/15/2022 14:01:02	00:38:00.706	45.000
06/15/2022 14:01:02	00:38:00.806	45.000
06/15/2022 14:01:02	00:38:00.906	45.000
06/15/2022 14:01:02	00:38:01.008	45.000
06/15/2022 14:01:02	00:38:01.110	45.000
06/15/2022 14:01:02	00:38:01.212	45.000
06/15/2022 14:01:02	00:38:01.314	45.000
06/15/2022 14:01:02	00:38:01.416	45.000
06/15/2022 14:01:03	00:38:01.518	45.000
06/15/2022 14:01:03	00:38:01.621	45.000
06/15/2022 14:01:03	00:38:01.723	45.000
06/15/2022 14:01:03	00:38:01.824	45.000
06/15/2022 14:01:03	00:38:01.924	45.000
06/15/2022 14:01:03	00:38:02.024	45.000
06/15/2022 14:01:03	00:38:02.126	45.000
06/15/2022 14:01:03	00:38:02.228	45.000
06/15/2022 14:01:03	00:38:02.330	45.000
06/15/2022 14:01:03	00:38:02.432	45.000
06/15/2022 14:01:04	00:38:02.534	45.000
06/15/2022 14:01:04	00:38:02.636	45.000
06/15/2022 14:01:04	00:38:02.738	45.000
06/15/2022 14:01:04	00:38:02.840	45.000
06/15/2022 14:01:04	00:38:02.942	45.000
06/15/2022 14:01:04	00:38:03.045	45.000
06/15/2022 14:01:04	00:38:03.147	45.000
06/15/2022 14:01:04	00:38:03.248	45.000
06/15/2022 14:01:04	00:38:03.348	45.000
06/15/2022 14:01:04	00:38:03.448	45.000
06/15/2022 14:01:05	00:38:03.548	45.000
06/15/2022 14:01:05	00:38:03.648	45.000
06/15/2022 14:01:05	00:38:03.750	45.000
06/15/2022 14:01:05	00:38:03.852	45.000
06/15/2022 14:01:05	00:38:03.954	45.000
06/15/2022 14:01:05	00:38:04.056	45.000
06/15/2022 14:01:05	00:38:04.158	45.000
06/15/2022 14:01:05	00:38:04.260	45.000
06/15/2022 14:01:05	00:38:04.362	45.000
06/15/2022 14:01:05	00:38:04.465	45.000
