Local Date/Time	Relative Time	valve-b:angle [degrees]
06/15/2022 14:02:03	00:39:02.721	240.000
06/15/2022 14:02:03	00:39:02.823	240.000
06/15/2022 14:02:04	00:39:02.925	240.000
06/15/2022 14:02:04	00:39:03.025	240.000
06/15/2022 14:02:04	00:39:03.125	240.000
06/15/2022 14:02:04	00:39:03.227	240.000
06/15/2022 14:02:04	00:39:03.329	240.000
06/15/2022 14:02:04	00:39:03.431	240.000
06/15/2022 14:02:04	00:39:03.534	240.000
06/15/2022 14:02:04	00:39:03.639	240.000
06/15/2022 14:02:04	00:39:03.740	240.000
06/15/2022 14:02:05	00:39:03.842	240.000
06/15/2022 14:02:05	00:39:03.944	240.000
06/15/2022 14:02:05	00:39:04.045	240.000
06/15/2022 14:02:05	00:39:04.147	240.000
06/15/2022 14:02:05	00:39:04.249	240.000
06/15/2022 14:02:05	00:39:04.349	240.000
06/15/2022 14:02:05	00:39:04.451	240.000
06/15/2022 14:02:05	00:39:04.553	240.000
06/15/2022 14:02:05	00:39:04.655	240.000
06/15/2022 14:02:05	00:39:04.757	240.000
06/15/2022 14:02:06	00:39:04.863	240.000
06/15/2022 14:02:06	00:39:04.966	240.000
06/15/2022 14:02:06	00:39:05.068	240.000
06/15/2022 14:02:06	00:39:05.170	240.000
06/15/2022 14:02:06	00:39:05.272	240.000
06/15/2022 14:02:06	00:39:05.373	240.000
06/15/2022 14:02:06	00:39:05.475	240.000
06/15/2022 14:02:06	00:39:05.577	240.000
06/15/2022 14:02:06	00:39:05.677	240.000
06/15/2022 14:02:06	00:39:05.777	240.000
06/15/2022 14:02:07	00:39:05.877	240.000
06/15/2022 14:02:07	00:39:05.979	240.000
06/15/2022 14:02:07	00:39:06.081	240.000
06/15/2022 14:02:07	00:39:06.183	240.000
06/15/2022 14:02:07	00:39:06.286	240.000
06/15/2022 14:02:07	00:39:06.388	240.000
06/15/2022 14:02:07	00:39:06.490	240.000
06/15/2022 14:02:07	00:39:06.592	240.000
06/15/2022 14:02:07	00:39:06.694	240.000
06/15/2022 14:02:07	00:39:06.795	240.000
06/15/2022 14:02:08	00:39:06.897	240.000
06/15/2022 14:02:08	00:39:06.999	240.000
06/15/2022 14:02:08	00:39:07.099	240.000
06/15/2022 14:02:08	00:39:07.199	240.000
06/15/2022 14:02:08	00:39:07.299	240.000
06/15/2022 14:02:08	00:39:07.401	240.000
06/15/2022 14:02:08	00:39:07.503	240.000
06/15/2022 14:02:08	00:39:07.605	240.000
06/15/2022 14:02:08	00:39:07.707	240.000
06/15/2022 14:02:08	00:39:07.810	240.000
06/15/2022 14:02:09	00:39:07.912	240.000
06/15/2022 14:02:09	00:39:08.014	240.000
06/15/2022 14:02:09	00:39:08.115	240.000
06/15/2022 14:02:09	00:39:08.217	240.000
06/15/2022 14:02:09	00:39:08.319	240.000
06/15/2022 14:02:09	00:39:08.421	240.000
06/15/2022 14:02:09	00:39:08.521	240.000
06/15/2022 14:02:09	00:39:08.621	240.000
06/15/2022 14:02:09	00:39:08.723	240.000
06/15/2022 14:02:09	00:39:08.825	240.000
06/15/2022 14:02:10	00:39:08.927	240.000
06/15/2022 14:02:10	00:39:09.029	240.000
06/15/2022 14:02:10	00:39:09.132	240.000
06/15/2022 14:02:10	00:39:09.234	240.000
06/15/2022 14:02:10	00:39:09.336	240.000
06/15/2022 14:02:10	00:39:09.438	240.000
06/15/2022 14:02:10	00:39:09.540	240.000
06/15/2022 14:02:10	00:39:09.641	240.000
06/15/2022 14:02:10	00:39:09.741	240.000
06/15/2022 14:02:10	00:39:09.841	240.000
06/15/2022 14:02:11	00:39:09.941	240.000
06/15/2022 14:02:11	00:39:10.041	240.000
06/15/2022 14:02:11	00:39:10.143	240.000
06/15/2022 14:02:11	00:39:10.245	240.000
06/15/2022 14:02:11	00:39:10.347	240.000
06/15/2022 14:02:11	00:39:10.449	240.000
06/15/2022 14:02:11	00:39:10.552	240.000
06/15/2022 14:02:11	00:39:10.654	240.000
06/15/2022 14:02:11	00:39:10.756	240.000
06/15/2022 14:02:11	00:39:10.858	240.000
06/15/2022 14:02:12	00:39:10.960	240.000
06/15/2022 14:02:12	00:39:11.061	240.000
06/15/2022 14:02:12	00:39:11.161	240.000
06/15/2022 14:02:12	00:39:11.261	240.000
06/15/2022 14:02:12	00:39:11.361	240.000
06/15/2022 14:02:12	00:39:11.461	240.000
06/15/2022 14:02:12	00:39:11.563	240.000
06/15/2022 14:02:12	00:39:11.665	240.000
06/15/2022 14:02:12	00:39:11.767	240.000
06/15/2022 14:02:12	00:39:11.869	240.000
06/15/2022 14:02:13	00:39:11.972	240.000
06/15/2022 14:02:13	00:39:12.074	240.000
06/15/2022 14:02:13	00:39:12.182	240.000
06/15/2022 14:02:13	00:39:12.284	240.000
06/15/2022 14:02:13	00:39:12.385	240.000
06/15/2022 14:02:13	00:39:12.487	240.000
06/15/2022 14:02:13	00:39:12.587	240.000
06/15/2022 14:02:13	00:39:12.687	240.000
06/15/2022 14:02:13	00:39:12.787	240.000
06/15/2022 14:02:13	00:39:12.889	240.000
06/15/2022 14:02:14	00:39:12.991	240.000
06/15/2022 14:02:14	00:39:13.093	240.000
06/15/2022 14:02:14	00:39:13.195	240.000
06/15/2022 14:02:14	00:39:13.297	240.000
06/15/2022 14:02:14	00:39:13.400	240.000
06/15/2022 14:02:14	00:39:13.502	240.000
06/15/2022 14:02:14	00:39:13.604	240.000
06/15/2022 14:02:14	00:39:13.705	240.000
06/15/2022 14:02:14	00:39:13.807	240.000
06/15/2022 14:02:16	00:39:13.907	240.000
06/15/2022 14:02:16	00:39:14.007	240.000
06/15/2022 14:02:16	00:39:14.107	240.000
06/15/2022 14:02:16	00:39:14.207	240.000
06/15/2022 14:02:16	00:39:14.309	240.000
06/15/2022 14:02:16	00:39:14.411	240.000
06/15/2022 14:02:16	00:39:14.513	240.000
06/15/2022 14:02:16	00:39:14.615	240.000
06/15/2022 14:02:16	00:39:14.717	240.000
06/15/2022 14:02:16	00:39:14.820	240.000
06/15/2022 14:02:17	00:39:14.922	240.000
06/15/2022 14:02:17	00:39:15.024	240.000
06/15/2022 14:02:17	00:39:15.125	240.000
06/15/2022 14:02:17	00:39:15.227	240.000
06/15/2022 14:02:17	00:39:15.327	240.000
06/15/2022 14:02:17	00:39:15.427	240.000
06/15/2022 14:02:17	00:39:15.527	240.000
06/15/2022 14:02:17	00:39:15.627	240.000
06/15/2022 14:02:17	00:39:15.729	240.000
06/15/2022 14:02:17	00:39:15.831	240.000
06/15/2022 14:02:18	00:39:15.933	240.000
06/15/2022 14:02:18	00:39:16.035	240.000
06/15/2022 14:02:18	00:39:16.137	240.000
06/15/2022 14:02:18	00:39:16.240	240.000
06/15/2022 14:02:18	00:39:16.342	240.000
06/15/2022 14:02:18	00:39:16.443	240.000
06/15/2022 14:02:18	00:39:16.545	240.000
06/15/2022 14:02:18	00:39:16.647	240.000
06/15/2022 14:02:18	00:39:16.747	240.000
06/15/2022 14:02:18	00:39:16.847	240.000
06/15/2022 14:02:19	00:39:16.947	240.000
06/15/2022 14:02:19	00:39:17.049	240.000
06/15/2022 14:02:19	00:39:17.151	240.000
06/15/2022 14:02:19	00:39:17.253	240.000
06/15/2022 14:02:19	00:39:17.355	240.000
06/15/2022 14:02:19	00:39:17.457	240.000
06/15/2022 14:02:19	00:39:17.559	240.000
06/15/2022 14:02:19	00:39:17.662	240.000
06/15/2022 14:02:19	00:39:17.764	240.000
06/15/2022 14:02:19	00:39:17.865	240.000
06/15/2022 14:02:20	00:39:17.967	240.000
06/15/2022 14:02:20	00:39:18.069	240.000
06/15/2022 14:02:20	00:39:18.169	240.000
06/15/2022 14:02:20	00:39:18.269	240.000
06/15/2022 14:02:20	00:39:18.369	240.000
06/15/2022 14:02:20	00:39:18.471	240.000
06/15/2022 14:02:20	00:39:18.573	240.000
06/15/2022 14:02:20	00:39:18.675	240.000
06/15/2022 14:02:20	00:39:18.777	240.000
06/15/2022 14:02:20	00:39:18.879	240.000
06/15/2022 14:02:21	00:39:18.981	240.000
06/15/2022 14:02:21	00:39:19.084	240.000
06/15/2022 14:02:21	00:39:19.186	240.000
06/15/2022 14:02:21	00:39:19.288	240.000
06/15/2022 14:02:21	00:39:19.389	240.000
06/15/2022 14:02:21	00:39:19.489	240.000
06/15/2022 14:02:21	00:39:19.589	240.000
06/15/2022 14:02:21	00:39:19.689	240.000
06/15/2022 14:02:21	00:39:19.791	240.000
06/15/2022 14:02:21	00:39:19.893	240.000
06/15/2022 14:02:22	00:39:19.995	240.000
06/15/2022 14:02:22	00:39:20.097	240.000
06/15/2022 14:02:22	00:39:20.199	240.000
06/15/2022 14:02:22	00:39:20.301	240.000
06/15/2022 14:02:22	00:39:20.404	240.000
06/15/2022 14:02:22	00:39:20.506	240.000
06/15/2022 14:02:22	00:39:20.607	240.000
06/15/2022 14:02:22	00:39:20.709	240.000
06/15/2022 14:02:22	00:39:20.809	240.000
06/15/2022 14:02:22	00:39:20.909	240.000
06/15/2022 14:02:23	00:39:21.009	240.000
06/15/2022 14:02:23	00:39:21.109	240.000
06/15/2022 14:02:23	00:39:21.211	240.000
06/15/2022 14:02:23	00:39:21.317	240.000
06/15/2022 14:02:23	00:39:21.419	240.000
06/15/2022 14:02:23	00:39:21.521	240.000
06/15/2022 14:02:23	00:39:21.623	240.000
06/15/2022 14:02:23	00:39:21.725	240.000
06/15/2022 14:02:23	00:39:21.828	240.000
06/15/2022 14:02:23	00:39:21.930	240.000
06/15/2022 14:02:24	00:39:22.031	240.000
06/15/2022 14:02:24	00:39:22.133	240.000
06/15/2022 14:02:24	00:39:22.235	240.000
06/15/2022 14:02:24	00:39:22.339	240.000
06/15/2022 14:02:24	00:39:22.439	240.000
06/15/2022 14:02:24	00:39:22.539	240.000
06/15/2022 14:02:24	00:39:22.641	240.000
06/15/2022 14:02:24	00:39:22.743	240.000
06/15/2022 14:02:24	00:39:22.845	240.000
06/15/2022 14:02:24	00:39:22.947	240.000
06/15/2022 14:02:25	00:39:23.049	240.000
06/15/2022 14:02:25	00:39:23.151	240.000
06/15/2022 14:02:25	00:39:23.254	240.000
06/15/2022 14:02:25	00:39:23.355	240.000
06/15/2022 14:02:25	00:39:23.457	240.000
06/15/2022 14:02:25	00:39:23.559	240.000
06/15/2022 14:02:25	00:39:23.666	240.000
06/15/2022 14:02:25	00:39:23.767	240.000
06/15/2022 14:02:25	00:39:23.867	240.000
06/15/2022 14:02:26	00:39:23.969	240.000
06/15/2022 14:02:26	00:39:24.071	240.000
06/15/2022 14:02:26	00:39:24.173	240.000
06/15/2022 14:02:26	00:39:24.275	240.000
06/15/2022 14:02:26	00:39:24.377	240.000
06/15/2022 14:02:26	00:39:24.479	240.000
06/15/2022 14:02:26	00:39:24.581	240.000
06/15/2022 14:02:26	00:39:24.684	240.000
06/15/2022 14:02:26	00:39:24.786	240.000
06/15/2022 14:02:26	00:39:24.887	240.000
06/15/2022 14:02:27	00:39:24.987	240.000
06/15/2022 14:02:27	00:39:25.087	240.000
06/15/2022 14:02:27	00:39:25.187	240.000
06/15/2022 14:02:27	00:39:25.287	240.000
06/15/2022 14:02:27	00:39:25.389	240.000
06/15/2022 14:02:27	00:39:25.491	240.000
06/15/2022 14:02:27	00:39:25.593	240.000
06/15/2022 14:02:27	00:39:25.695	240.000
06/15/2022 14:02:27	00:39:25.797	240.000
06/15/2022 14:02:27	00:39:25.899	240.000
06/15/2022 14:02:28	00:39:26.001	240.000
06/15/2022 14:02:28	00:39:26.104	240.000
06/15/2022 14:02:28	00:39:26.205	240.000
06/15/2022 14:02:28	00:39:26.307	240.000
06/15/2022 14:02:28	00:39:26.407	240.000
06/15/2022 14:02:28	00:39:26.507	240.000
06/15/2022 14:02:28	00:39:26.607	240.000
06/15/2022 14:02:28	00:39:26.707	240.000
06/15/2022 14:02:28	00:39:26.809	240.000
06/15/2022 14:02:28	00:39:26.911	240.000
06/15/2022 14:02:29	00:39:27.013	240.000
06/15/2022 14:02:29	00:39:27.115	240.000
06/15/2022 14:02:29	00:39:27.217	240.000
06/15/2022 14:02:29	00:39:27.319	240.000
06/15/2022 14:02:29	00:39:27.421	240.000
06/15/2022 14:02:29	00:39:27.524	240.000
06/15/2022 14:02:29	00:39:27.625	240.000
06/15/2022 14:02:29	00:39:27.725	240.000
06/15/2022 14:02:29	00:39:27.827	240.000
06/15/2022 14:02:29	00:39:27.927	240.000
06/15/2022 14:02:30	00:39:28.027	240.000
06/15/2022 14:02:30	00:39:28.129	240.000
06/15/2022 14:02:30	00:39:28.231	240.000
06/15/2022 14:02:30	00:39:28.333	240.000
06/15/2022 14:02:30	00:39:28.435	240.000
06/15/2022 14:02:30	00:39:28.537	240.000
06/15/2022 14:02:30	00:39:28.639	240.000
06/15/2022 14:02:30	00:39:28.741	240.000
06/15/2022 14:02:30	00:39:28.843	240.000
06/15/2022 14:02:30	00:39:28.946	240.000
06/15/2022 14:02:31	00:39:29.047	240.000
06/15/2022 14:02:31	00:39:29.149	240.000
06/15/2022 14:02:31	00:39:29.249	240.000
06/15/2022 14:02:31	00:39:29.349	240.000
06/15/2022 14:02:31	00:39:29.449	240.000
06/15/2022 14:02:31	00:39:29.554	240.000
06/15/2022 14:02:31	00:39:29.655	240.000
06/15/2022 14:02:31	00:39:29.757	240.000
06/15/2022 14:02:31	00:39:29.859	240.000
06/15/2022 14:02:31	00:39:29.961	240.000
06/15/2022 14:02:32	00:39:30.063	240.000
06/15/2022 14:02:32	00:39:30.165	240.000
06/15/2022 14:02:32	00:39:30.268	240.000
06/15/2022 14:02:32	00:39:30.370	240.000
06/15/2022 14:02:32	00:39:30.471	240.000
06/15/2022 14:02:32	00:39:30.573	240.000
06/15/2022 14:02:32	00:39:30.673	240.000
06/15/2022 14:02:32	00:39:30.773	240.000
06/15/2022 14:02:32	00:39:30.873	240.000
06/15/2022 14:02:32	00:39:30.975	240.000
06/15/2022 14:02:33	00:39:31.077	240.000
06/15/2022 14:02:33	00:39:31.179	240.000
06/15/2022 14:02:33	00:39:31.281	240.000
06/15/2022 14:02:33	00:39:31.383	240.000
06/15/2022 14:02:33	00:39:31.485	240.000
06/15/2022 14:02:33	00:39:31.587	240.000
06/15/2022 14:02:33	00:39:31.689	240.000
06/15/2022 14:02:33	00:39:31.791	240.000
06/15/2022 14:02:33	00:39:31.891	240.000
06/15/2022 14:02:33	00:39:31.993	240.000
06/15/2022 14:02:34	00:39:32.093	240.000
06/15/2022 14:02:34	00:39:32.193	240.000
06/15/2022 14:02:34	00:39:32.295	240.000
06/15/2022 14:02:34	00:39:32.397	240.000
06/15/2022 14:02:34	00:39:32.499	240.000
06/15/2022 14:02:34	00:39:32.601	240.000
06/15/2022 14:02:34	00:39:32.703	240.000
06/15/2022 14:02:34	00:39:32.805	240.000
06/15/2022 14:02:34	00:39:32.907	240.000
06/15/2022 14:02:35	00:39:33.009	240.000
06/15/2022 14:02:35	00:39:33.111	240.000
06/15/2022 14:02:35	00:39:33.213	240.000
06/15/2022 14:02:35	00:39:33.315	240.000
06/15/2022 14:02:35	00:39:33.415	240.000
06/15/2022 14:02:35	00:39:33.515	240.000
06/15/2022 14:02:35	00:39:33.615	240.000
06/15/2022 14:02:35	00:39:33.717	240.000
06/15/2022 14:02:35	00:39:33.819	240.000
06/15/2022 14:02:35	00:39:33.925	240.000
06/15/2022 14:02:36	00:39:34.027	240.000
06/15/2022 14:02:36	00:39:34.129	240.000
06/15/2022 14:02:36	00:39:34.231	240.000
06/15/2022 14:02:36	00:39:34.333	240.000
06/15/2022 14:02:36	00:39:34.435	240.000
06/15/2022 14:02:36	00:39:34.537	240.000
06/15/2022 14:02:36	00:39:34.637	240.000
06/15/2022 14:02:36	00:39:34.737	240.000
06/15/2022 14:02:36	00:39:34.839	240.000
06/15/2022 14:02:36	00:39:34.941	240.000
06/15/2022 14:02:37	00:39:35.043	240.000
06/15/2022 14:02:37	00:39:35.145	240.000
06/15/2022 14:02:37	00:39:35.247	240.000
06/15/2022 14:02:37	00:39:35.349	240.000
06/15/2022 14:02:37	00:39:35.451	240.000
06/15/2022 14:02:37	00:39:35.553	240.000
06/15/2022 14:02:37	00:39:35.655	240.000
06/15/2022 14:02:37	00:39:35.757	240.000
06/15/2022 14:02:37	00:39:35.859	240.000
06/15/2022 14:02:37	00:39:35.959	240.000
06/15/2022 14:02:38	00:39:36.059	240.000
06/15/2022 14:02:38	00:39:36.159	240.000
06/15/2022 14:02:38	00:39:36.261	240.000
06/15/2022 14:02:38	00:39:36.363	240.000
06/15/2022 14:02:38	00:39:36.465	240.000
06/15/2022 14:02:38	00:39:36.567	240.000
06/15/2022 14:02:38	00:39:36.669	240.000
06/15/2022 14:02:38	00:39:36.771	240.000
06/15/2022 14:02:38	00:39:36.873	240.000
06/15/2022 14:02:38	00:39:36.975	240.000
06/15/2022 14:02:39	00:39:37.077	240.000
06/15/2022 14:02:39	00:39:37.179	240.000
06/15/2022 14:02:39	00:39:37.279	240.000
06/15/2022 14:02:39	00:39:37.379	240.000
06/15/2022 14:02:39	00:39:37.479	240.000
06/15/2022 14:02:39	00:39:37.579	240.000
06/15/2022 14:02:39	00:39:37.681	240.000
06/15/2022 14:02:39	00:39:37.784	240.000
06/15/2022 14:02:39	00:39:37.885	240.000
06/15/2022 14:02:39	00:39:37.987	240.000
06/15/2022 14:02:40	00:39:38.089	240.000
06/15/2022 14:02:40	00:39:38.191	240.000
06/15/2022 14:02:40	00:39:38.293	240.000
06/15/2022 14:02:40	00:39:38.394	240.000
06/15/2022 14:02:40	00:39:38.496	240.000
06/15/2022 14:02:40	00:39:38.599	240.000
06/15/2022 14:02:40	00:39:38.701	240.000
06/15/2022 14:02:40	00:39:38.801	240.000
06/15/2022 14:02:40	00:39:38.901	240.000
06/15/2022 14:02:40	00:39:39.001	240.000
06/15/2022 14:02:41	00:39:39.103	240.000
06/15/2022 14:02:41	00:39:39.205	240.000
06/15/2022 14:02:41	00:39:39.307	240.000
06/15/2022 14:02:41	00:39:39.409	240.000
06/15/2022 14:02:41	00:39:39.511	240.000
06/15/2022 14:02:41	00:39:39.613	240.000
06/15/2022 14:02:41	00:39:39.715	240.000
06/15/2022 14:02:41	00:39:39.816	240.000
06/15/2022 14:02:41	00:39:39.919	240.000
06/15/2022 14:02:41	00:39:40.021	240.000
06/15/2022 14:02:42	00:39:40.123	240.000
06/15/2022 14:02:42	00:39:40.223	240.000
06/15/2022 14:02:42	00:39:40.323	240.000
06/15/2022 14:02:42	00:39:40.425	240.000
06/15/2022 14:02:42	00:39:40.527	240.000
06/15/2022 14:02:42	00:39:40.629	240.000
06/15/2022 14:02:42	00:39:40.731	240.000
06/15/2022 14:02:42	00:39:40.833	240.000
06/15/2022 14:02:42	00:39:40.935	240.000
06/15/2022 14:02:42	00:39:41.037	240.000
06/15/2022 14:02:43	00:39:41.139	240.000
06/15/2022 14:02:43	00:39:41.241	240.000
06/15/2022 14:02:43	00:39:41.343	240.000
06/15/2022 14:02:43	00:39:41.445	240.000
06/15/2022 14:02:43	00:39:41.545	240.000
06/15/2022 14:02:43	00:39:41.645	240.000
06/15/2022 14:02:43	00:39:41.745	240.000
06/15/2022 14:02:43	00:39:41.847	240.000
06/15/2022 14:02:43	00:39:41.949	240.000
06/15/2022 14:02:43	00:39:42.051	240.000
06/15/2022 14:02:44	00:39:42.153	240.000
06/15/2022 14:02:44	00:39:42.255	240.000
06/15/2022 14:02:44	00:39:42.357	240.000
06/15/2022 14:02:44	00:39:42.459	240.000
06/15/2022 14:02:44	00:39:42.561	240.000
06/15/2022 14:02:44	00:39:42.662	240.000
06/15/2022 14:02:44	00:39:42.765	240.000
06/15/2022 14:02:44	00:39:42.866	240.000
06/15/2022 14:02:44	00:39:42.967	240.000
06/15/2022 14:02:45	00:39:43.067	240.000
06/15/2022 14:02:45	00:39:43.169	240.000
06/15/2022 14:02:45	00:39:43.271	240.000
06/15/2022 14:02:45	00:39:43.373	240.000
06/15/2022 14:02:45	00:39:43.475	240.000
06/15/2022 14:02:45	00:39:43.577	240.000
06/15/2022 14:02:45	00:39:43.679	240.000
06/15/2022 14:02:45	00:39:43.781	240.000
06/15/2022 14:02:45	00:39:43.883	240.000
06/15/2022 14:02:45	00:39:43.985	240.000
06/15/2022 14:02:46	00:39:44.087	240.000
06/15/2022 14:02:46	00:39:44.189	240.000
06/15/2022 14:02:46	00:39:44.289	240.000
06/15/2022 14:02:46	00:39:44.389	240.000
06/15/2022 14:02:46	00:39:44.489	240.000
06/15/2022 14:02:46	00:39:44.591	240.000
06/15/2022 14:02:46	00:39:44.693	240.000
06/15/2022 14:02:46	00:39:44.795	240.000
06/15/2022 14:02:46	00:39:44.897	240.000
06/15/2022 14:02:46	00:39:44.999	240.000
06/15/2022 14:02:47	00:39:45.101	240.000
06/15/2022 14:02:47	00:39:45.203	240.000
06/15/2022 14:02:47	00:39:45.305	240.000
06/15/2022 14:02:47	00:39:45.406	240.000
06/15/2022 14:02:47	00:39:45.508	240.000
06/15/2022 14:02:47	00:39:45.609	240.000
06/15/2022 14:02:47	00:39:45.709	240.000
06/15/2022 14:02:47	00:39:45.809	240.000
06/15/2022 14:02:47	00:39:45.909	240.000
06/15/2022 14:02:47	00:39:46.011	240.000
06/15/2022 14:02:48	00:39:46.113	240.000
06/15/2022 14:02:48	00:39:46.215	240.000
06/15/2022 14:02:48	00:39:46.317	240.000
06/15/2022 14:02:48	00:39:46.419	240.000
06/15/2022 14:02:48	00:39:46.521	240.000
06/15/2022 14:02:48	00:39:46.623	240.000
06/15/2022 14:02:48	00:39:46.724	240.000
06/15/2022 14:02:48	00:39:46.830	240.000
06/15/2022 14:02:48	00:39:46.930	240.000
06/15/2022 14:02:48	00:39:47.031	240.000
06/15/2022 14:02:49	00:39:47.131	240.000
06/15/2022 14:02:49	00:39:47.231	240.000
06/15/2022 14:02:49	00:39:47.333	240.000
06/15/2022 14:02:49	00:39:47.435	240.000
06/15/2022 14:02:49	00:39:47.537	240.000
06/15/2022 14:02:49	00:39:47.639	240.000
06/15/2022 14:02:49	00:39:47.741	240.000
06/15/2022 14:02:49	00:39:47.843	240.000
06/15/2022 14:02:49	00:39:47.945	240.000
06/15/2022 14:02:49	00:39:48.047	240.000
06/15/2022 14:02:50	00:39:48.149	240.000
06/15/2022 14:02:50	00:39:48.251	240.000
06/15/2022 14:02:50	00:39:48.352	240.000
06/15/2022 14:02:50	00:39:48.455	240.000
06/15/2022 14:02:50	00:39:48.555	240.000
06/15/2022 14:02:50	00:39:48.655	240.000
06/15/2022 14:02:50	00:39:48.757	240.000
06/15/2022 14:02:50	00:39:48.859	240.000
06/15/2022 14:02:50	00:39:48.961	240.000
06/15/2022 14:02:50	00:39:49.063	240.000
06/15/2022 14:02:51	00:39:49.165	240.000
06/15/2022 14:02:51	00:39:49.267	240.000
06/15/2022 14:02:51	00:39:49.369	240.000
06/15/2022 14:02:51	00:39:49.471	240.000
06/15/2022 14:02:51	00:39:49.577	240.000
06/15/2022 14:02:51	00:39:49.682	240.000
06/15/2022 14:02:51	00:39:49.782	240.000
06/15/2022 14:02:51	00:39:49.883	240.000
06/15/2022 14:02:51	00:39:49.983	240.000
06/15/2022 14:02:51	00:39:50.085	240.000
06/15/2022 14:02:52	00:39:50.187	240.000
06/15/2022 14:02:52	00:39:50.289	240.000
06/15/2022 14:02:52	00:39:50.391	240.000
06/15/2022 14:02:52	00:39:50.493	240.000
06/15/2022 14:02:52	00:39:50.595	240.000
06/15/2022 14:02:52	00:39:50.697	240.000
06/15/2022 14:02:52	00:39:50.799	240.000
06/15/2022 14:02:52	00:39:50.900	240.000
06/15/2022 14:02:52	00:39:51.003	240.000
06/15/2022 14:02:53	00:39:51.109	240.000
06/15/2022 14:02:53	00:39:51.211	240.000
06/15/2022 14:02:53	00:39:51.311	240.000
06/15/2022 14:02:53	00:39:51.411	240.000
06/15/2022 14:02:53	00:39:51.513	240.000
06/15/2022 14:02:53	00:39:51.615	240.000
06/15/2022 14:02:53	00:39:51.717	240.000
06/15/2022 14:02:53	00:39:51.819	240.000
06/15/2022 14:02:53	00:39:51.922	240.000
06/15/2022 14:02:53	00:39:52.023	240.000
06/15/2022 14:02:54	00:39:52.125	240.000
06/15/2022 14:02:54	00:39:52.227	240.000
06/15/2022 14:02:54	00:39:52.328	240.000
06/15/2022 14:02:54	00:39:52.430	240.000
06/15/2022 14:02:54	00:39:52.532	240.000
06/15/2022 14:02:54	00:39:52.633	240.000
06/15/2022 14:02:54	00:39:52.735	240.000
06/15/2022 14:02:54	00:39:52.835	240.000
06/15/2022 14:02:54	00:39:52.937	240.000
06/15/2022 14:02:54	00:39:53.039	240.000
06/15/2022 14:02:55	00:39:53.141	240.000
06/15/2022 14:02:55	00:39:53.243	240.000
06/15/2022 14:02:55	00:39:53.345	240.000
06/15/2022 14:02:55	00:39:53.447	240.000
06/15/2022 14:02:55	00:39:53.549	240.000
06/15/2022 14:02:55	00:39:53.650	240.000
06/15/2022 14:02:55	00:39:53.752	240.000
06/15/2022 14:02:55	00:39:53.854	240.000
06/15/2022 14:02:55	00:39:53.954	240.000
06/15/2022 14:02:55	00:39:54.055	240.000
06/15/2022 14:02:56	00:39:54.155	240.000
06/15/2022 14:02:56	00:39:54.255	240.000
06/15/2022 14:02:56	00:39:54.357	240.000
06/15/2022 14:02:56	00:39:54.459	240.000
06/15/2022 14:02:56	00:39:54.561	240.000
06/15/2022 14:02:56	00:39:54.663	240.000
06/15/2022 14:02:56	00:39:54.765	240.000
06/15/2022 14:02:56	00:39:54.867	240.000
06/15/2022 14:02:56	00:39:54.969	240.000
06/15/2022 14:02:56	00:39:55.070	240.000
06/15/2022 14:02:57	00:39:55.172	240.000
06/15/2022 14:02:57	00:39:55.272	240.000
06/15/2022 14:02:57	00:39:55.376	240.000
06/15/2022 14:02:57	00:39:55.477	240.000
06/15/2022 14:02:57	00:39:55.577	240.000
06/15/2022 14:02:57	00:39:55.679	240.000
06/15/2022 14:02:57	00:39:55.781	240.000
06/15/2022 14:02:57	00:39:55.883	240.000
06/15/2022 14:02:57	00:39:55.985	240.000
06/15/2022 14:02:57	00:39:56.087	240.000
06/15/2022 14:02:58	00:39:56.189	240.000
06/15/2022 14:02:58	00:39:56.291	240.000
06/15/2022 14:02:58	00:39:56.393	240.000
06/15/2022 14:02:58	00:39:56.494	240.000
06/15/2022 14:02:58	00:39:56.596	240.000
06/15/2022 14:02:58	00:39:56.696	240.000
06/15/2022 14:02:58	00:39:56.796	240.000
06/15/2022 14:02:58	00:39:56.897	240.000
06/15/2022 14:02:58	00:39:56.997	240.000
06/15/2022 14:02:58	00:39:57.099	240.000
06/15/2022 14:02:59	00:39:57.201	240.000
06/15/2022 14:02:59	00:39:57.303	240.000
06/15/2022 14:02:59	00:39:57.405	240.000
06/15/2022 14:02:59	00:39:57.507	240.000
06/15/2022 14:02:59	00:39:57.609	240.000
06/15/2022 14:02:59	00:39:57.711	240.000
06/15/2022 14:02:59	00:39:57.814	240.000
06/15/2022 14:02:59	00:39:57.914	240.000
06/15/2022 14:02:59	00:39:58.016	240.000
06/15/2022 14:02:59	00:39:58.119	240.000
06/15/2022 14:03:00	00:39:58.220	240.000
06/15/2022 14:03:00	00:39:58.321	240.000
06/15/2022 14:03:00	00:39:58.421	240.000
06/15/2022 14:03:00	00:39:58.523	240.000
06/15/2022 14:03:00	00:39:58.625	240.000
06/15/2022 14:03:00	00:39:58.727	240.000
06/15/2022 14:03:00	00:39:58.829	240.000
06/15/2022 14:03:00	00:39:58.931	240.000
06/15/2022 14:03:00	00:39:59.033	240.000
06/15/2022 14:03:01	00:39:59.135	240.000
06/15/2022 14:03:01	00:39:59.236	240.000
06/15/2022 14:03:01	00:39:59.339	240.000
