Local Date/Time	Relative Time	pump-a:pressure [bar]
06/15/2022 13:23:10	00:00:09.226	197.232
06/15/2022 13:23:10	00:00:09.328	198.237
06/15/2022 13:23:10	00:00:09.430	199.263
06/15/2022 13:23:10	00:00:09.532	200.170
06/15/2022 13:23:10	00:00:09.632	200.939
06/15/2022 13:23:11	00:00:09.732	201.629
06/15/2022 13:23:11	00:00:09.834	202.359
06/15/2022 13:23:11	00:00:09.937	202.950
06/15/2022 13:23:11	00:00:10.039	203.621
06/15/2022 13:23:11	00:00:10.141	204.272
06/15/2022 13:23:11	00:00:10.243	204.824
06/15/2022 13:23:11	00:00:10.345	205.297
06/15/2022 13:23:11	00:00:10.447	205.770
06/15/2022 13:23:11	00:00:10.549	206.106
06/15/2022 13:23:11	00:00:10.650	206.638
06/15/2022 13:23:12	00:00:10.752	207.013
06/15/2022 13:23:12	00:00:10.852	207.368
06/15/2022 13:23:12	00:00:10.952	207.762
06/15/2022 13:23:12	00:00:11.052	208.038
06/15/2022 13:23:12	00:00:11.152	208.373
06/15/2022 13:23:12	00:00:11.254	208.649
06/15/2022 13:23:12	00:00:11.357	208.945
06/15/2022 13:23:12	00:00:11.459	209.221
06/15/2022 13:23:12	00:00:11.561	209.438
06/15/2022 13:23:12	00:00:11.663	209.675
06/15/2022 13:23:13	00:00:11.765	209.872
06/15/2022 13:23:13	00:00:11.867	210.030
06/15/2022 13:23:13	00:00:11.969	210.168
06/15/2022 13:23:13	00:00:12.070	210.365
06/15/2022 13:23:13	00:00:12.172	210.562
06/15/2022 13:23:13	00:00:12.274	210.740
06/15/2022 13:23:13	00:00:12.376	210.976
06/15/2022 13:23:13	00:00:12.576	211.174
06/15/2022 13:23:13	00:00:12.678	211.331
06/15/2022 13:23:14	00:00:12.883	211.450
06/15/2022 13:23:14	00:00:12.985	211.568
06/15/2022 13:23:14	00:00:13.189	211.726
06/15/2022 13:23:14	00:00:13.291	211.903
06/15/2022 13:23:14	00:00:13.494	212.120
06/15/2022 13:23:15	00:00:13.696	212.258
06/15/2022 13:23:15	00:00:13.998	212.416
06/15/2022 13:23:15	00:00:14.611	212.593
06/15/2022 13:23:16	00:00:14.914	212.751
06/15/2022 13:23:16	00:00:15.214	212.870
06/15/2022 13:23:17	00:00:16.632	213.047
06/15/2022 13:23:18	00:00:17.712	213.047
06/15/2022 13:23:19	00:00:17.712	213.047
06/15/2022 13:23:19	00:00:17.752	213.165
06/15/2022 13:23:19	00:00:18.054	213.284
06/15/2022 13:23:20	00:00:19.728	213.284
06/15/2022 13:23:21	00:00:19.728	213.284
06/15/2022 13:23:21	00:00:20.089	213.441
06/15/2022 13:23:21	00:00:20.394	213.284
06/15/2022 13:23:22	00:00:21.307	213.402
06/15/2022 13:23:22	00:00:21.511	213.520
06/15/2022 13:23:23	00:00:22.746	213.520
06/15/2022 13:23:24	00:00:22.746	213.520
06/15/2022 13:23:24	00:00:22.833	213.402
06/15/2022 13:23:25	00:00:23.844	213.520
06/15/2022 13:23:26	00:00:25.571	213.658
06/15/2022 13:23:27	00:00:26.284	213.501
06/15/2022 13:23:28	00:00:27.776	213.501
06/15/2022 13:23:29	00:00:28.776	213.501
06/15/2022 13:23:30	00:00:28.776	213.501
06/15/2022 13:23:30	00:00:28.818	213.619
06/15/2022 13:23:31	00:00:30.037	213.737
06/15/2022 13:23:32	00:00:31.758	213.619
06/15/2022 13:23:33	00:00:32.775	213.737
06/15/2022 13:23:35	00:00:33.875	213.599
06/15/2022 13:23:35	00:00:34.178	213.481
06/15/2022 13:23:35	00:00:34.312	213.343
06/15/2022 13:23:35	00:00:34.374	213.461
06/15/2022 13:23:35	00:00:34.398	213.619
06/15/2022 13:23:35	00:00:34.424	213.816
06/15/2022 13:23:35	00:00:34.452	214.368
06/15/2022 13:23:35	00:00:34.482	214.743
06/15/2022 13:23:35	00:00:34.514	215.670
06/15/2022 13:23:35	00:00:34.548	216.222
06/15/2022 13:23:35	00:00:34.584	217.464
06/15/2022 13:23:35	00:00:34.622	218.884
06/15/2022 13:23:35	00:00:34.662	220.560
06/15/2022 13:23:35	00:00:34.704	222.453
06/15/2022 13:23:35	00:00:34.748	224.563
06/15/2022 13:23:35	00:00:34.794	227.738
06/15/2022 13:23:36	00:00:34.848	229.848
06/15/2022 13:23:36	00:00:34.898	233.004
06/15/2022 13:23:36	00:00:34.952	236.060
06/15/2022 13:23:36	00:00:35.006	238.131
06/15/2022 13:23:36	00:00:35.062	241.286
06/15/2022 13:23:36	00:00:35.120	244.343
06/15/2022 13:23:36	00:00:35.180	247.537
06/15/2022 13:23:36	00:00:35.247	250.653
06/15/2022 13:23:36	00:00:35.313	254.834
06/15/2022 13:23:36	00:00:35.379	258.009
06/15/2022 13:23:36	00:00:35.447	261.184
06/15/2022 13:23:36	00:00:35.517	265.384
06/15/2022 13:23:36	00:00:35.589	268.500
06/15/2022 13:23:36	00:00:35.662	272.739
06/15/2022 13:23:36	00:00:35.738	276.940
06/15/2022 13:23:37	00:00:35.816	281.180
06/15/2022 13:23:37	00:00:35.896	285.419
06/15/2022 13:23:37	00:00:35.978	289.659
06/15/2022 13:23:37	00:00:36.062	293.919
06/15/2022 13:23:37	00:00:36.148	298.159
06/15/2022 13:23:37	00:00:36.236	303.483
06/15/2022 13:23:37	00:00:36.326	307.664
06/15/2022 13:23:37	00:00:36.419	312.968
06/15/2022 13:23:37	00:00:36.514	318.293
06/15/2022 13:23:37	00:00:36.610	323.656
06/15/2022 13:23:37	00:00:36.709	327.916
06/15/2022 13:23:37	00:00:36.809	333.280
06/15/2022 13:23:38	00:00:36.910	339.610
06/15/2022 13:23:38	00:00:37.012	344.934
06/15/2022 13:23:38	00:00:37.114	350.259
06/15/2022 13:23:38	00:00:37.216	355.583
06/15/2022 13:23:38	00:00:37.318	360.927
06/15/2022 13:23:38	00:00:37.418	366.193
06/15/2022 13:23:38	00:00:37.518	371.497
06/15/2022 13:23:38	00:00:37.620	376.881
06/15/2022 13:23:38	00:00:37.722	382.264
06/15/2022 13:23:39	00:00:37.824	387.687
06/15/2022 13:23:39	00:00:37.926	393.091
06/15/2022 13:23:39	00:00:38.028	398.474
06/15/2022 13:23:39	00:00:38.131	405.001
06/15/2022 13:23:39	00:00:38.233	410.405
06/15/2022 13:23:39	00:00:38.335	415.867
06/15/2022 13:23:39	00:00:38.436	421.290
06/15/2022 13:23:39	00:00:38.536	426.733
06/15/2022 13:23:39	00:00:38.636	432.294
06/15/2022 13:23:39	00:00:38.738	437.816
06/15/2022 13:23:40	00:00:38.838	443.298
06/15/2022 13:23:40	00:00:38.938	448.800
06/15/2022 13:23:40	00:00:39.040	454.223
06/15/2022 13:23:40	00:00:39.142	459.724
06/15/2022 13:23:40	00:00:39.244	465.226
06/15/2022 13:23:40	00:00:39.346	470.689
06/15/2022 13:23:40	00:00:39.448	476.210
06/15/2022 13:23:40	00:00:39.551	482.698
06/15/2022 13:23:40	00:00:39.653	488.299
06/15/2022 13:23:40	00:00:39.754	493.958
06/15/2022 13:23:41	00:00:39.854	499.638
06/15/2022 13:23:41	00:00:39.956	505.435
06/15/2022 13:23:41	00:00:40.056	511.016
06/15/2022 13:23:41	00:00:40.156	516.617
06/15/2022 13:23:41	00:00:40.256	522.217
06/15/2022 13:23:41	00:00:40.356	527.837
06/15/2022 13:23:41	00:00:40.458	533.517
06/15/2022 13:23:41	00:00:40.560	539.196
06/15/2022 13:23:41	00:00:40.662	544.875
06/15/2022 13:23:41	00:00:40.764	550.476
06/15/2022 13:23:42	00:00:40.866	556.116
06/15/2022 13:23:42	00:00:40.969	561.775
06/15/2022 13:23:42	00:00:41.070	568.559
06/15/2022 13:23:42	00:00:41.172	574.298
06/15/2022 13:23:42	00:00:41.274	580.056
06/15/2022 13:23:42	00:00:41.374	585.755
06/15/2022 13:23:42	00:00:41.476	591.493
06/15/2022 13:23:42	00:00:41.576	597.212
06/15/2022 13:23:42	00:00:41.676	602.872
06/15/2022 13:23:42	00:00:41.778	608.551
06/15/2022 13:23:43	00:00:41.880	614.250
06/15/2022 13:23:43	00:00:41.982	619.930
06/15/2022 13:23:43	00:00:42.084	625.727
06/15/2022 13:23:43	00:00:42.186	631.486
06/15/2022 13:23:43	00:00:42.289	637.264
06/15/2022 13:23:43	00:00:42.391	644.245
06/15/2022 13:23:43	00:00:42.493	650.141
06/15/2022 13:23:43	00:00:42.594	655.938
06/15/2022 13:23:43	00:00:42.694	661.736
06/15/2022 13:23:43	00:00:42.796	667.514
06/15/2022 13:23:44	00:00:42.898	673.292
06/15/2022 13:23:44	00:00:42.998	679.169
06/15/2022 13:23:44	00:00:43.098	684.986
06/15/2022 13:23:44	00:00:43.200	690.803
06/15/2022 13:23:44	00:00:43.302	696.641
06/15/2022 13:23:44	00:00:43.404	702.478
06/15/2022 13:23:44	00:00:43.506	708.256
06/15/2022 13:23:44	00:00:43.608	714.073
06/15/2022 13:23:44	00:00:43.711	720.975
06/15/2022 13:23:44	00:00:43.813	726.635
06/15/2022 13:23:45	00:00:43.914	732.058
06/15/2022 13:23:45	00:00:44.016	737.264
06/15/2022 13:23:45	00:00:44.116	742.115
06/15/2022 13:23:45	00:00:44.216	746.493
06/15/2022 13:23:45	00:00:44.316	750.634
06/15/2022 13:23:45	00:00:44.416	754.381
06/15/2022 13:23:45	00:00:44.518	757.832
06/15/2022 13:23:45	00:00:44.620	761.105
06/15/2022 13:23:45	00:00:44.722	764.142
06/15/2022 13:23:45	00:00:44.824	767.001
06/15/2022 13:23:46	00:00:44.926	769.644
06/15/2022 13:23:46	00:00:45.028	772.109
06/15/2022 13:23:46	00:00:45.131	774.771
06/15/2022 13:23:46	00:00:45.233	776.802
06/15/2022 13:23:46	00:00:45.334	778.676
06/15/2022 13:23:46	00:00:45.434	780.470
06/15/2022 13:23:46	00:00:45.534	782.127
06/15/2022 13:23:46	00:00:45.634	783.606
06/15/2022 13:23:46	00:00:45.734	785.085
06/15/2022 13:23:46	00:00:45.834	786.367
06/15/2022 13:23:47	00:00:45.936	787.569
06/15/2022 13:23:47	00:00:46.038	788.713
06/15/2022 13:23:47	00:00:46.140	789.640
06/15/2022 13:23:47	00:00:46.242	790.547
06/15/2022 13:23:47	00:00:46.344	791.395
06/15/2022 13:23:47	00:00:46.446	792.223
06/15/2022 13:23:47	00:00:46.549	793.052
06/15/2022 13:23:47	00:00:46.651	793.880
06/15/2022 13:23:47	00:00:46.752	794.491
06/15/2022 13:23:48	00:00:46.855	795.122
06/15/2022 13:23:48	00:00:46.956	795.674
06/15/2022 13:23:48	00:00:47.056	796.246
06/15/2022 13:23:48	00:00:47.156	796.739
06/15/2022 13:23:48	00:00:47.258	797.114
06/15/2022 13:23:48	00:00:47.360	797.528
06/15/2022 13:23:48	00:00:47.462	798.001
06/15/2022 13:23:48	00:00:47.564	798.337
06/15/2022 13:23:48	00:00:47.666	798.672
06/15/2022 13:23:48	00:00:47.768	798.928
06/15/2022 13:23:48	00:00:47.870	799.106
06/15/2022 13:23:49	00:00:47.972	799.323
06/15/2022 13:23:49	00:00:48.074	799.599
06/15/2022 13:23:49	00:00:48.176	799.855
06/15/2022 13:23:49	00:00:48.279	800.111
06/15/2022 13:23:49	00:00:48.380	800.309
06/15/2022 13:23:49	00:00:48.482	800.466
06/15/2022 13:23:49	00:00:48.582	800.624
06/15/2022 13:23:49	00:00:48.682	800.762
06/15/2022 13:23:49	00:00:48.784	800.920
06/15/2022 13:23:50	00:00:48.886	801.078
06/15/2022 13:23:50	00:00:49.090	801.275
06/15/2022 13:23:50	00:00:49.294	801.452
06/15/2022 13:23:50	00:00:49.396	801.571
06/15/2022 13:23:50	00:00:49.498	801.728
06/15/2022 13:23:50	00:00:49.700	801.926
06/15/2022 13:23:51	00:00:50.002	802.064
06/15/2022 13:23:51	00:00:50.410	802.182
06/15/2022 13:23:51	00:00:50.819	802.320
06/15/2022 13:23:52	00:00:51.120	802.438
06/15/2022 13:23:54	00:00:52.740	802.557
06/15/2022 13:23:55	00:00:53.917	802.557
06/15/2022 13:23:56	00:00:54.931	802.557
06/15/2022 13:23:57	00:00:54.931	802.557
06/15/2022 13:23:57	00:00:55.782	802.438
06/15/2022 13:23:58	00:00:56.933	802.438
06/15/2022 13:23:59	00:00:56.933	802.438
06/15/2022 13:23:59	00:00:57.300	802.320
06/15/2022 13:24:00	00:00:58.934	802.320
06/15/2022 13:24:01	00:00:58.934	802.320
06/15/2022 13:24:01	00:00:59.332	802.202
06/15/2022 13:24:02	00:01:00.350	802.064
06/15/2022 13:24:02	00:01:00.654	802.182
06/15/2022 13:24:03	00:01:01.362	802.044
06/15/2022 13:24:04	00:01:02.072	802.162
06/15/2022 13:24:04	00:01:02.376	802.024
06/15/2022 13:24:05	00:01:03.090	801.906
06/15/2022 13:24:06	00:01:04.949	801.906
06/15/2022 13:24:07	00:01:05.962	801.906
06/15/2022 13:24:08	00:01:05.962	801.906
06/15/2022 13:24:08	00:01:06.035	801.788
06/15/2022 13:24:08	00:01:06.950	801.630
06/15/2022 13:24:09	00:01:07.561	801.768
06/15/2022 13:24:09	00:01:07.862	801.590
06/15/2022 13:24:10	00:01:08.994	801.590
06/15/2022 13:24:11	00:01:08.994	801.590
06/15/2022 13:24:11	00:01:09.686	801.472
06/15/2022 13:24:12	00:01:10.397	801.590
06/15/2022 13:24:12	00:01:10.698	801.433
06/15/2022 13:24:12	00:01:10.900	801.314
06/15/2022 13:24:13	00:01:11.206	801.511
06/15/2022 13:24:13	00:01:11.613	801.393
06/15/2022 13:24:14	00:01:12.116	801.511
06/15/2022 13:24:14	00:01:12.522	801.393
06/15/2022 13:24:15	00:01:14.012	801.393
06/15/2022 13:24:16	00:01:14.012	801.393
06/15/2022 13:24:16	00:01:14.250	801.176
06/15/2022 13:24:17	00:01:15.364	801.393
06/15/2022 13:24:17	00:01:15.773	801.275
06/15/2022 13:24:18	00:01:16.178	801.156
06/15/2022 13:24:19	00:01:18.043	801.156
06/15/2022 13:24:20	00:01:18.043	801.156
06/15/2022 13:24:20	00:01:18.709	801.038
06/15/2022 13:24:20	00:01:19.014	801.156
06/15/2022 13:24:21	00:01:19.216	801.018
06/15/2022 13:24:22	00:01:20.331	801.137
06/15/2022 13:24:22	00:01:20.838	800.959
06/15/2022 13:24:23	00:01:22.073	800.959
06/15/2022 13:24:24	00:01:22.073	800.959
06/15/2022 13:24:24	00:01:23.065	800.841
06/15/2022 13:24:25	00:01:23.982	800.959
06/15/2022 13:24:26	00:01:24.383	800.841
06/15/2022 13:24:27	00:01:25.699	800.723
06/15/2022 13:24:28	00:01:27.089	800.723
06/15/2022 13:24:29	00:01:27.089	800.723
06/15/2022 13:24:29	00:01:27.518	800.880
06/15/2022 13:24:29	00:01:27.926	800.742
06/15/2022 13:24:30	00:01:29.091	800.742
06/15/2022 13:24:31	00:01:29.091	800.742
06/15/2022 13:24:31	00:01:29.949	800.604
06/15/2022 13:24:32	00:01:30.352	800.723
06/15/2022 13:24:32	00:01:31.065	800.545
06/15/2022 13:24:33	00:01:31.776	800.723
06/15/2022 13:24:34	00:01:32.184	800.604
06/15/2022 13:24:35	00:01:33.809	800.723
06/15/2022 13:24:36	00:01:34.209	800.604
06/15/2022 13:24:37	00:01:35.225	800.486
06/15/2022 13:24:37	00:01:35.625	800.604
06/15/2022 13:24:38	00:01:37.134	800.604
06/15/2022 13:24:39	00:01:37.134	800.604
06/15/2022 13:24:39	00:01:37.245	800.486
06/15/2022 13:24:40	00:01:38.461	800.604
06/15/2022 13:24:40	00:01:38.766	800.486
06/15/2022 13:24:41	00:01:40.137	800.486
06/15/2022 13:24:42	00:01:41.149	800.486
06/15/2022 13:24:43	00:01:42.151	800.486
06/15/2022 13:24:44	00:01:42.151	800.486
06/15/2022 13:24:44	00:01:42.219	800.309
06/15/2022 13:24:44	00:01:42.619	800.427
06/15/2022 13:24:44	00:01:42.924	800.289
06/15/2022 13:24:45	00:01:43.433	800.407
06/15/2022 13:24:45	00:01:44.137	800.525
06/15/2022 13:24:46	00:01:44.750	800.387
06/15/2022 13:24:46	00:01:45.153	800.506
06/15/2022 13:24:47	00:01:45.557	800.387
06/15/2022 13:24:47	00:01:45.762	800.249
06/15/2022 13:24:48	00:01:46.875	800.368
06/15/2022 13:24:49	00:01:47.891	800.230
06/15/2022 13:24:50	00:01:48.291	800.407
06/15/2022 13:24:51	00:01:49.709	800.269
06/15/2022 13:24:52	00:01:50.220	800.387
06/15/2022 13:24:53	00:01:51.229	800.249
06/15/2022 13:24:54	00:01:52.315	800.111
06/15/2022 13:24:54	00:01:52.541	800.230
06/15/2022 13:24:54	00:01:52.754	800.052
06/15/2022 13:24:54	00:01:52.792	799.914
06/15/2022 13:24:54	00:01:52.862	799.776
06/15/2022 13:24:54	00:01:52.934	799.618
06/15/2022 13:24:54	00:01:52.994	799.480
06/15/2022 13:24:54	00:01:53.113	799.362
06/15/2022 13:24:55	00:01:53.441	799.204
06/15/2022 13:24:55	00:01:53.487	798.987
06/15/2022 13:24:55	00:01:53.535	798.593
06/15/2022 13:24:55	00:01:53.585	798.277
06/15/2022 13:24:55	00:01:53.637	797.646
06/15/2022 13:24:55	00:01:53.691	796.877
06/15/2022 13:24:55	00:01:53.747	796.325
06/15/2022 13:24:55	00:01:53.805	795.260
06/15/2022 13:24:55	00:01:53.865	794.195
06/15/2022 13:24:55	00:01:53.927	793.150
06/15/2022 13:24:55	00:01:53.991	791.730
06/15/2022 13:24:55	00:01:54.057	790.705
06/15/2022 13:24:55	00:01:54.125	789.680
06/15/2022 13:24:55	00:01:54.196	788.378
06/15/2022 13:24:56	00:01:54.268	787.431
06/15/2022 13:24:56	00:01:54.342	786.228
06/15/2022 13:24:56	00:01:54.418	785.124
06/15/2022 13:24:56	00:01:54.495	784.059
06/15/2022 13:24:56	00:01:54.575	783.073
06/15/2022 13:24:56	00:01:54.640	782.462
06/15/2022 13:24:56	00:01:54.651	782.265
06/15/2022 13:24:56	00:01:54.677	782.048
06/15/2022 13:24:56	00:01:54.693	781.870
06/15/2022 13:24:56	00:01:54.711	781.713
06/15/2022 13:24:56	00:01:54.731	781.535
06/15/2022 13:24:56	00:01:54.753	781.358
06/15/2022 13:24:56	00:01:54.777	781.220
06/15/2022 13:24:56	00:01:54.803	781.101
06/15/2022 13:24:56	00:01:54.831	780.924
06/15/2022 13:24:56	00:01:54.893	780.786
06/15/2022 13:24:56	00:01:55.001	780.963
06/15/2022 13:24:56	00:01:55.041	781.101
06/15/2022 13:24:56	00:01:55.083	781.377
06/15/2022 13:24:56	00:01:55.127	781.653
06/15/2022 13:24:56	00:01:55.173	782.186
06/15/2022 13:24:56	00:01:55.221	782.580
06/15/2022 13:24:57	00:01:55.271	783.152
06/15/2022 13:24:57	00:01:55.323	783.527
06/15/2022 13:24:57	00:01:55.377	784.059
06/15/2022 13:24:57	00:01:55.433	784.611
06/15/2022 13:24:57	00:01:55.491	785.183
06/15/2022 13:24:57	00:01:55.551	785.735
06/15/2022 13:24:57	00:01:55.614	786.268
06/15/2022 13:24:57	00:01:55.678	786.820
06/15/2022 13:24:57	00:01:55.744	787.333
06/15/2022 13:24:57	00:01:55.812	788.043
06/15/2022 13:24:57	00:01:55.882	788.516
06/15/2022 13:24:57	00:01:55.953	789.147
06/15/2022 13:24:57	00:01:56.027	789.581
06/15/2022 13:24:57	00:01:56.103	790.113
06/15/2022 13:24:57	00:01:56.181	790.646
06/15/2022 13:24:58	00:01:56.261	791.119
06/15/2022 13:24:58	00:01:56.343	791.553
06/15/2022 13:24:58	00:01:56.427	792.066
06/15/2022 13:24:58	00:01:56.513	792.756
06/15/2022 13:24:58	00:01:56.601	793.229
06/15/2022 13:24:58	00:01:56.691	793.781
06/15/2022 13:24:58	00:01:56.783	794.195
06/15/2022 13:24:58	00:01:56.877	794.590
06/15/2022 13:24:58	00:01:56.974	794.925
06/15/2022 13:24:58	00:01:57.072	795.379
06/15/2022 13:24:58	00:01:57.172	795.734
06/15/2022 13:24:58	00:01:57.274	796.108
06/15/2022 13:24:59	00:01:57.375	796.503
06/15/2022 13:24:59	00:01:57.475	796.779
06/15/2022 13:24:59	00:01:57.575	797.035
06/15/2022 13:24:59	00:01:57.677	797.291
06/15/2022 13:24:59	00:01:57.777	797.568
06/15/2022 13:24:59	00:01:57.877	797.765
06/15/2022 13:24:59	00:01:57.981	797.982
06/15/2022 13:24:59	00:01:58.083	798.238
06/15/2022 13:24:59	00:01:58.185	798.415
06/15/2022 13:25:00	00:01:58.287	798.632
06/15/2022 13:25:00	00:01:58.389	798.770
06/15/2022 13:25:00	00:01:58.492	798.948
06/15/2022 13:25:00	00:01:58.695	799.125
06/15/2022 13:25:00	00:01:58.897	799.362
06/15/2022 13:25:00	00:01:58.997	799.480
06/15/2022 13:25:00	00:01:59.097	799.599
06/15/2022 13:25:01	00:01:59.297	799.756
06/15/2022 13:25:01	00:01:59.401	799.875
06/15/2022 13:25:01	00:01:59.605	800.052
06/15/2022 13:25:01	00:02:00.014	800.190
06/15/2022 13:25:01	00:02:00.217	800.309
06/15/2022 13:25:02	00:02:00.617	800.447
06/15/2022 13:25:02	00:02:00.819	800.565
06/15/2022 13:25:03	00:02:02.305	800.565
06/15/2022 13:25:04	00:02:02.305	800.565
06/15/2022 13:25:04	00:02:02.748	800.703
06/15/2022 13:25:05	00:02:03.657	800.545
06/15/2022 13:25:06	00:02:04.371	800.683
06/15/2022 13:25:07	00:02:05.795	800.565
06/15/2022 13:25:07	00:02:06.195	800.703
06/15/2022 13:25:08	00:02:06.603	800.585
06/15/2022 13:25:09	00:02:07.715	800.466
06/15/2022 13:25:09	00:02:08.021	800.585
06/15/2022 13:25:10	00:02:08.833	800.466
06/15/2022 13:25:11	00:02:10.251	800.604
06/15/2022 13:25:12	00:02:11.383	800.604
06/15/2022 13:25:13	00:02:12.386	800.604
06/15/2022 13:25:14	00:02:12.386	800.604
06/15/2022 13:25:14	00:02:13.189	800.466
06/15/2022 13:25:15	00:02:14.399	800.466
06/15/2022 13:25:16	00:02:15.400	800.466
06/15/2022 13:25:17	00:02:15.400	800.466
06/15/2022 13:25:17	00:02:16.133	800.348
06/15/2022 13:25:18	00:02:16.541	800.466
06/15/2022 13:25:19	00:02:17.761	800.289
06/15/2022 13:25:20	00:02:19.383	800.466
06/15/2022 13:25:21	00:02:20.432	800.466
06/15/2022 13:25:22	00:02:20.432	800.466
06/15/2022 13:25:22	00:02:20.497	800.289
06/15/2022 13:25:22	00:02:20.904	800.407
06/15/2022 13:25:22	00:02:21.207	800.289
06/15/2022 13:25:23	00:02:22.449	800.289
06/15/2022 13:25:24	00:02:22.449	800.289
06/15/2022 13:25:24	00:02:23.027	800.427
06/15/2022 13:25:25	00:02:23.941	800.309
06/15/2022 13:25:26	00:02:25.361	800.190
06/15/2022 13:25:27	00:02:25.967	800.309
06/15/2022 13:25:27	00:02:26.273	800.171
06/15/2022 13:25:28	00:02:27.463	800.171
06/15/2022 13:25:29	00:02:27.463	800.171
06/15/2022 13:25:29	00:02:27.593	800.289
06/15/2022 13:25:29	00:02:28.401	800.171
06/15/2022 13:25:30	00:02:28.809	800.289
06/15/2022 13:25:31	00:02:30.493	800.289
06/15/2022 13:25:32	00:02:30.493	800.289
06/15/2022 13:25:32	00:02:31.039	800.171
06/15/2022 13:25:33	00:02:32.055	800.309
06/15/2022 13:25:34	00:02:33.069	800.111
06/15/2022 13:25:34	00:02:33.476	800.249
06/15/2022 13:25:35	00:02:34.509	800.249
06/15/2022 13:25:36	00:02:34.509	800.249
06/15/2022 13:25:36	00:02:34.799	800.131
06/15/2022 13:25:37	00:02:35.915	800.249
06/15/2022 13:25:37	00:02:36.320	800.131
06/15/2022 13:25:38	00:02:37.231	800.249
06/15/2022 13:25:38	00:02:37.435	800.131
06/15/2022 13:25:39	00:02:37.638	800.013
06/15/2022 13:25:39	00:02:37.939	800.230
06/15/2022 13:25:40	00:02:38.857	800.092
06/15/2022 13:25:40	00:02:39.461	800.230
06/15/2022 13:25:41	00:02:39.969	800.348
06/15/2022 13:25:41	00:02:40.173	800.190
06/15/2022 13:25:41	00:02:40.476	800.072
06/15/2022 13:25:42	00:02:41.559	800.072
06/15/2022 13:25:43	00:02:41.559	800.072
06/15/2022 13:25:43	00:02:41.894	800.210
06/15/2022 13:25:44	00:02:43.007	800.032
06/15/2022 13:25:45	00:02:43.615	800.151
06/15/2022 13:25:45	00:02:43.819	800.269
06/15/2022 13:25:45	00:02:44.329	800.131
06/15/2022 13:25:46	00:02:45.587	800.131
06/15/2022 13:25:47	00:02:45.587	800.131
06/15/2022 13:25:47	00:02:46.252	799.993
06/15/2022 13:25:48	00:02:46.759	800.131
06/15/2022 13:25:49	00:02:48.587	800.131
06/15/2022 13:25:50	00:02:49.588	800.131
06/15/2022 13:25:51	00:02:49.588	800.131
06/15/2022 13:25:51	00:02:50.007	800.289
06/15/2022 13:25:51	00:02:50.410	800.072
06/15/2022 13:25:52	00:02:51.617	800.072
06/15/2022 13:25:53	00:02:52.617	800.072
06/15/2022 13:25:54	00:02:53.633	800.072
06/15/2022 13:25:55	00:02:53.633	800.072
06/15/2022 13:25:55	00:02:53.857	799.954
06/15/2022 13:25:55	00:02:54.264	800.111
06/15/2022 13:25:56	00:02:55.634	800.111
06/15/2022 13:25:57	00:02:56.634	800.111
06/15/2022 13:25:58	00:02:56.634	800.111
06/15/2022 13:25:58	00:02:56.795	800.249
06/15/2022 13:25:58	00:02:57.202	800.032
06/15/2022 13:25:58	00:02:57.603	800.151
06/15/2022 13:25:59	00:02:58.215	800.013
06/15/2022 13:26:00	00:02:59.021	800.151
06/15/2022 13:26:01	00:03:00.238	800.032
06/15/2022 13:26:02	00:03:01.634	800.032
06/15/2022 13:26:03	00:03:01.634	800.032
06/15/2022 13:26:03	00:03:02.570	799.914
06/15/2022 13:26:04	00:03:03.275	800.072
06/15/2022 13:26:05	00:03:04.635	800.072
06/15/2022 13:26:06	00:03:05.634	800.072
06/15/2022 13:26:07	00:03:06.634	800.072
06/15/2022 13:26:08	00:03:07.635	800.072
06/15/2022 13:26:09	00:03:08.648	800.072
06/15/2022 13:26:10	00:03:09.651	800.072
06/15/2022 13:26:11	00:03:10.665	800.072
06/15/2022 13:26:12	00:03:11.667	800.072
06/15/2022 13:26:13	00:03:11.667	800.072
06/15/2022 13:26:13	00:03:12.408	799.934
06/15/2022 13:26:14	00:03:12.810	800.052
06/15/2022 13:26:15	00:03:14.539	800.171
06/15/2022 13:26:16	00:03:15.248	800.032
06/15/2022 13:26:17	00:03:16.713	800.032
06/15/2022 13:26:18	00:03:17.713	800.032
06/15/2022 13:26:19	00:03:18.727	800.032
06/15/2022 13:26:20	00:03:19.728	800.032
06/15/2022 13:26:21	00:03:20.728	800.032
06/15/2022 13:26:22	00:03:20.728	800.032
06/15/2022 13:26:22	00:03:21.645	799.914
06/15/2022 13:26:23	00:03:22.360	800.052
06/15/2022 13:26:24	00:03:23.744	800.052
06/15/2022 13:26:25	00:03:23.744	800.052
06/15/2022 13:26:25	00:03:24.084	800.230
06/15/2022 13:26:25	00:03:24.391	800.052
06/15/2022 13:26:26	00:03:25.758	800.052
06/15/2022 13:26:27	00:03:26.771	800.052
06/15/2022 13:26:28	00:03:26.771	800.052
06/15/2022 13:26:28	00:03:27.233	800.171
06/15/2022 13:26:28	00:03:27.335	800.052
06/15/2022 13:26:29	00:03:28.800	800.052
06/15/2022 13:26:30	00:03:29.805	800.052
06/15/2022 13:26:31	00:03:30.820	800.052
06/15/2022 13:26:32	00:03:31.834	800.052
06/15/2022 13:26:33	00:03:32.849	800.052
06/15/2022 13:26:34	00:03:33.860	800.052
06/15/2022 13:26:35	00:03:33.860	800.052
06/15/2022 13:26:35	00:03:34.554	799.894
