Local Date/Time	Relative Time	pump-b:pressure [bar]
06/15/2022 13:35:37	00:12:35.984	336.502
06/15/2022 13:35:37	00:12:36.391	336.384
06/15/2022 13:35:38	00:12:36.692	336.502
06/15/2022 13:35:38	00:12:36.894	336.640
06/15/2022 13:35:38	00:12:37.304	336.758
06/15/2022 13:35:39	00:12:38.520	336.916
06/15/2022 13:35:40	00:12:38.928	337.035
06/15/2022 13:35:41	00:12:40.246	337.173
06/15/2022 13:35:42	00:12:40.651	337.291
06/15/2022 13:35:42	00:12:40.952	337.429
06/15/2022 13:35:43	00:12:41.670	337.587
06/15/2022 13:35:43	00:12:41.973	337.744
06/15/2022 13:35:43	00:12:42.276	337.863
06/15/2022 13:35:44	00:12:42.682	338.060
06/15/2022 13:35:44	00:12:43.395	338.257
06/15/2022 13:35:45	00:12:44.550	338.257
06/15/2022 13:35:46	00:12:44.550	338.257
06/15/2022 13:35:46	00:12:44.916	338.415
06/15/2022 13:35:46	00:12:45.116	338.553
06/15/2022 13:35:47	00:12:45.932	338.671
06/15/2022 13:35:47	00:12:46.133	338.790
06/15/2022 13:35:47	00:12:46.335	338.671
06/15/2022 13:35:48	00:12:46.640	338.809
06/15/2022 13:35:48	00:12:47.252	338.947
06/15/2022 13:35:49	00:12:48.062	339.066
06/15/2022 13:35:49	00:12:48.368	339.184
06/15/2022 13:35:50	00:12:49.576	339.184
06/15/2022 13:35:51	00:12:49.576	339.184
06/15/2022 13:35:51	00:12:49.686	339.302
06/15/2022 13:35:51	00:12:49.992	339.421
06/15/2022 13:35:52	00:12:50.806	339.559
06/15/2022 13:35:52	00:12:51.112	339.736
06/15/2022 13:35:53	00:12:52.326	339.933
06/15/2022 13:35:54	00:12:52.632	340.091
06/15/2022 13:35:54	00:12:52.938	340.209
06/15/2022 13:35:55	00:12:53.746	340.328
06/15/2022 13:35:56	00:12:55.064	340.505
06/15/2022 13:35:56	00:12:55.472	340.643
06/15/2022 13:35:57	00:12:56.635	340.643
06/15/2022 13:35:58	00:12:56.635	340.643
06/15/2022 13:35:58	00:12:57.410	340.781
06/15/2022 13:35:59	00:12:58.642	340.781
06/15/2022 13:36:00	00:12:59.644	340.781
06/15/2022 13:36:01	00:12:59.644	340.781
06/15/2022 13:36:01	00:12:59.750	340.900
06/15/2022 13:36:01	00:13:00.254	341.018
06/15/2022 13:36:02	00:13:00.662	341.136
06/15/2022 13:36:02	00:13:00.968	341.314
06/15/2022 13:36:03	00:13:02.666	341.314
06/15/2022 13:36:04	00:13:02.666	341.314
06/15/2022 13:36:04	00:13:03.195	341.471
06/15/2022 13:36:05	00:13:03.808	341.590
06/15/2022 13:36:05	00:13:04.621	341.728
06/15/2022 13:36:06	00:13:05.132	341.886
06/15/2022 13:36:07	00:13:05.839	341.767
06/15/2022 13:36:08	00:13:07.265	341.925
06/15/2022 13:36:09	00:13:07.876	342.063
06/15/2022 13:36:10	00:13:08.994	342.181
06/15/2022 13:36:10	00:13:09.096	342.063
06/15/2022 13:36:10	00:13:09.510	342.181
06/15/2022 13:36:11	00:13:10.113	342.043
06/15/2022 13:36:12	00:13:11.719	342.043
06/15/2022 13:36:13	00:13:11.719	342.043
06/15/2022 13:36:13	00:13:12.354	341.905
06/15/2022 13:36:14	00:13:12.957	342.024
06/15/2022 13:36:15	00:13:14.075	342.181
06/15/2022 13:36:15	00:13:14.379	342.339
06/15/2022 13:36:16	00:13:14.788	342.221
06/15/2022 13:36:16	00:13:14.992	342.103
06/15/2022 13:36:16	00:13:15.697	342.221
06/15/2022 13:36:17	00:13:16.761	342.221
06/15/2022 13:36:18	00:13:17.768	342.221
06/15/2022 13:36:19	00:13:18.783	342.221
06/15/2022 13:36:20	00:13:18.783	342.221
06/15/2022 13:36:20	00:13:18.848	342.339
06/15/2022 13:36:21	00:13:20.370	342.201
06/15/2022 13:36:22	00:13:21.289	342.319
06/15/2022 13:36:22	00:13:21.391	342.458
06/15/2022 13:36:23	00:13:22.800	342.458
06/15/2022 13:36:24	00:13:23.809	342.458
06/15/2022 13:36:25	00:13:23.809	342.458
06/15/2022 13:36:25	00:13:24.035	342.576
06/15/2022 13:36:26	00:13:25.824	342.576
06/15/2022 13:36:27	00:13:25.824	342.576
06/15/2022 13:36:27	00:13:25.866	342.734
06/15/2022 13:36:28	00:13:27.192	342.872
06/15/2022 13:36:29	00:13:28.853	342.872
06/15/2022 13:36:30	00:13:28.853	342.872
06/15/2022 13:36:30	00:13:29.127	342.990
06/15/2022 13:36:31	00:13:30.447	343.148
06/15/2022 13:36:32	00:13:31.861	343.148
06/15/2022 13:36:33	00:13:31.861	343.148
06/15/2022 13:36:33	00:13:31.969	343.365
06/15/2022 13:36:33	00:13:32.577	343.483
06/15/2022 13:36:34	00:13:33.591	343.641
06/15/2022 13:36:35	00:13:33.997	343.522
06/15/2022 13:36:35	00:13:34.813	343.660
06/15/2022 13:36:36	00:13:35.113	343.779
06/15/2022 13:36:36	00:13:35.323	343.621
06/15/2022 13:36:37	00:13:36.235	343.739
06/15/2022 13:36:37	00:13:36.639	343.858
06/15/2022 13:36:39	00:13:37.917	343.858
06/15/2022 13:36:40	00:13:38.917	343.858
06/15/2022 13:36:41	00:13:39.933	343.858
06/15/2022 13:36:42	00:13:40.932	343.858
06/15/2022 13:36:43	00:13:40.932	343.858
06/15/2022 13:36:43	00:13:41.003	344.035
06/15/2022 13:36:44	00:13:42.321	343.897
06/15/2022 13:36:45	00:13:43.335	344.015
06/15/2022 13:36:46	00:13:44.947	344.015
06/15/2022 13:36:47	00:13:44.947	344.015
06/15/2022 13:36:47	00:13:44.965	344.134
06/15/2022 13:36:48	00:13:46.949	344.134
06/15/2022 13:36:49	00:13:47.950	344.134
06/15/2022 13:36:50	00:13:48.956	344.134
06/15/2022 13:36:51	00:13:48.956	344.134
06/15/2022 13:36:51	00:13:49.229	344.311
06/15/2022 13:36:52	00:13:50.953	344.311
06/15/2022 13:36:53	00:13:51.956	344.311
06/15/2022 13:36:54	00:13:51.956	344.311
06/15/2022 13:36:54	00:13:52.586	344.193
06/15/2022 13:36:55	00:13:53.295	344.311
06/15/2022 13:36:56	00:13:54.009	344.430
06/15/2022 13:36:56	00:13:54.817	344.568
06/15/2022 13:36:57	00:13:55.337	344.686
06/15/2022 13:36:57	00:13:55.539	344.508
06/15/2022 13:36:58	00:13:56.659	344.627
06/15/2022 13:36:59	00:13:57.061	344.469
06/15/2022 13:36:59	00:13:57.365	344.587
06/15/2022 13:36:59	00:13:57.671	344.745
06/15/2022 13:37:00	00:13:58.991	344.587
06/15/2022 13:37:01	00:14:00.010	344.587
06/15/2022 13:37:02	00:14:00.010	344.587
06/15/2022 13:37:02	00:14:00.105	344.706
06/15/2022 13:37:02	00:14:00.513	344.587
06/15/2022 13:37:02	00:14:00.918	344.469
06/15/2022 13:37:03	00:14:01.833	344.607
06/15/2022 13:37:04	00:14:02.541	344.469
06/15/2022 13:37:04	00:14:02.845	344.587
06/15/2022 13:37:05	00:14:03.559	344.449
06/15/2022 13:37:06	00:14:05.044	344.449
06/15/2022 13:37:07	00:14:06.048	344.449
06/15/2022 13:37:08	00:14:06.048	344.449
06/15/2022 13:37:08	00:14:06.400	344.607
06/15/2022 13:37:09	00:14:07.211	344.725
06/15/2022 13:37:09	00:14:07.922	344.607
06/15/2022 13:37:10	00:14:09.039	344.804
06/15/2022 13:37:11	00:14:10.076	344.804
06/15/2022 13:37:12	00:14:11.076	344.804
06/15/2022 13:37:13	00:14:11.076	344.804
06/15/2022 13:37:13	00:14:11.171	344.686
06/15/2022 13:37:13	00:14:11.884	344.863
06/15/2022 13:37:14	00:14:12.391	344.745
06/15/2022 13:37:14	00:14:12.595	344.863
06/15/2022 13:37:15	00:14:14.082	344.863
06/15/2022 13:37:16	00:14:14.082	344.863
06/15/2022 13:37:16	00:14:14.329	344.982
06/15/2022 13:37:16	00:14:14.634	345.100
06/15/2022 13:37:17	00:14:15.547	344.982
06/15/2022 13:37:18	00:14:16.769	344.804
06/15/2022 13:37:19	00:14:17.177	344.942
06/15/2022 13:37:19	00:14:18.087	344.824
06/15/2022 13:37:20	00:14:19.104	344.824
06/15/2022 13:37:21	00:14:19.104	344.824
06/15/2022 13:37:21	00:14:19.714	344.942
06/15/2022 13:37:22	00:14:21.120	344.942
06/15/2022 13:37:23	00:14:21.120	344.942
06/15/2022 13:37:23	00:14:21.343	345.061
06/15/2022 13:37:24	00:14:22.257	345.218
06/15/2022 13:37:25	00:14:23.681	345.080
06/15/2022 13:37:26	00:14:24.293	345.238
06/15/2022 13:37:27	00:14:25.713	345.376
06/15/2022 13:37:28	00:14:27.140	345.376
06/15/2022 13:37:29	00:14:27.140	345.376
06/15/2022 13:37:29	00:14:27.538	345.494
06/15/2022 13:37:30	00:14:29.140	345.494
06/15/2022 13:37:31	00:14:30.142	345.494
06/15/2022 13:37:32	00:14:31.140	345.494
06/15/2022 13:37:33	00:14:32.141	345.494
06/15/2022 13:37:34	00:14:33.143	345.494
06/15/2022 13:37:35	00:14:33.143	345.494
06/15/2022 13:37:35	00:14:33.729	345.731
06/15/2022 13:37:35	00:14:33.933	345.889
06/15/2022 13:37:36	00:14:35.154	345.889
06/15/2022 13:37:37	00:14:35.154	345.889
06/15/2022 13:37:37	00:14:35.253	345.770
06/15/2022 13:37:38	00:14:36.271	345.889
06/15/2022 13:37:39	00:14:37.184	346.007
06/15/2022 13:37:39	00:14:37.999	346.145
06/15/2022 13:37:40	00:14:38.504	346.263
06/15/2022 13:37:41	00:14:39.419	346.125
06/15/2022 13:37:41	00:14:39.824	346.283
06/15/2022 13:37:42	00:14:41.197	346.283
06/15/2022 13:37:43	00:14:41.197	346.283
06/15/2022 13:37:43	00:14:41.554	346.421
06/15/2022 13:37:43	00:14:41.963	346.303
06/15/2022 13:37:44	00:14:42.672	346.185
06/15/2022 13:37:44	00:14:43.076	346.303
06/15/2022 13:37:45	00:14:44.219	346.303
06/15/2022 13:37:46	00:14:44.219	346.303
06/15/2022 13:37:46	00:14:44.394	346.185
06/15/2022 13:37:47	00:14:46.235	346.185
06/15/2022 13:37:48	00:14:46.235	346.185
06/15/2022 13:37:48	00:14:46.329	346.047
06/15/2022 13:37:48	00:14:46.633	346.165
06/15/2022 13:37:49	00:14:48.243	346.165
06/15/2022 13:37:50	00:14:48.243	346.165
06/15/2022 13:37:50	00:14:48.254	346.007
06/15/2022 13:37:51	00:14:49.582	346.125
06/15/2022 13:37:52	00:14:51.255	346.125
06/15/2022 13:37:53	00:14:51.255	346.125
06/15/2022 13:37:53	00:14:51.922	346.244
06/15/2022 13:37:54	00:14:52.426	346.125
06/15/2022 13:37:55	00:14:54.278	346.125
06/15/2022 13:37:56	00:14:54.278	346.125
06/15/2022 13:37:56	00:14:55.068	346.244
06/15/2022 13:37:57	00:14:56.292	346.244
06/15/2022 13:37:58	00:14:57.294	346.244
06/15/2022 13:37:59	00:14:58.306	346.244
06/15/2022 13:38:00	00:14:58.306	346.244
06/15/2022 13:38:00	00:14:58.420	346.106
06/15/2022 13:38:00	00:14:59.230	346.224
06/15/2022 13:38:01	00:15:00.314	346.224
06/15/2022 13:38:02	00:15:00.314	346.224
06/15/2022 13:38:02	00:15:00.450	346.362
06/15/2022 13:38:02	00:15:00.750	346.204
06/15/2022 13:38:03	00:15:01.465	346.362
06/15/2022 13:38:03	00:15:01.872	346.224
06/15/2022 13:38:03	00:15:02.278	346.342
06/15/2022 13:38:04	00:15:03.324	346.342
06/15/2022 13:38:05	00:15:03.324	346.342
06/15/2022 13:38:05	00:15:03.600	346.500
06/15/2022 13:38:05	00:15:03.906	346.638
06/15/2022 13:38:06	00:15:04.618	346.520
06/15/2022 13:38:06	00:15:05.020	346.638
06/15/2022 13:38:07	00:15:05.433	346.461
06/15/2022 13:38:07	00:15:05.637	346.579
06/15/2022 13:38:07	00:15:05.841	346.717
06/15/2022 13:38:08	00:15:07.264	346.599
06/15/2022 13:38:09	00:15:07.768	346.717
06/15/2022 13:38:09	00:15:08.074	346.579
06/15/2022 13:38:10	00:15:08.380	346.717
06/15/2022 13:38:11	00:15:10.105	346.579
06/15/2022 13:38:12	00:15:11.385	346.579
06/15/2022 13:38:13	00:15:11.385	346.579
06/15/2022 13:38:13	00:15:11.526	346.697
06/15/2022 13:38:14	00:15:13.050	346.816
06/15/2022 13:38:15	00:15:13.762	346.993
06/15/2022 13:38:15	00:15:13.864	347.111
06/15/2022 13:38:16	00:15:14.976	346.993
06/15/2022 13:38:17	00:15:15.990	347.111
06/15/2022 13:38:17	00:15:16.194	347.249
06/15/2022 13:38:18	00:15:16.602	347.111
06/15/2022 13:38:18	00:15:17.108	346.973
06/15/2022 13:38:19	00:15:17.612	347.171
06/15/2022 13:38:20	00:15:18.936	347.348
06/15/2022 13:38:21	00:15:20.422	347.348
06/15/2022 13:38:22	00:15:21.432	347.348
06/15/2022 13:38:23	00:15:21.432	347.348
06/15/2022 13:38:23	00:15:21.886	347.466
06/15/2022 13:38:24	00:15:23.441	347.466
06/15/2022 13:38:25	00:15:23.441	347.466
06/15/2022 13:38:25	00:15:23.612	347.585
06/15/2022 13:38:26	00:15:24.728	347.723
06/15/2022 13:38:27	00:15:26.454	347.604
06/15/2022 13:38:28	00:15:27.062	347.742
06/15/2022 13:38:29	00:15:28.479	347.742
06/15/2022 13:38:30	00:15:28.479	347.742
06/15/2022 13:38:30	00:15:29.300	347.624
06/15/2022 13:38:31	00:15:30.483	347.624
06/15/2022 13:38:32	00:15:31.487	347.624
06/15/2022 13:38:33	00:15:31.487	347.624
06/15/2022 13:38:33	00:15:31.742	347.486
06/15/2022 13:38:34	00:15:32.656	347.604
06/15/2022 13:38:34	00:15:32.965	347.486
06/15/2022 13:38:34	00:15:33.372	347.604
06/15/2022 13:38:35	00:15:34.520	347.604
06/15/2022 13:38:36	00:15:34.520	347.604
06/15/2022 13:38:36	00:15:34.894	347.723
06/15/2022 13:38:37	00:15:36.110	347.841
06/15/2022 13:38:37	00:15:36.515	347.683
06/15/2022 13:38:38	00:15:37.536	347.683
06/15/2022 13:38:39	00:15:38.544	347.683
06/15/2022 13:38:40	00:15:39.558	347.683
06/15/2022 13:38:41	00:15:39.558	347.683
06/15/2022 13:38:41	00:15:39.660	347.802
06/15/2022 13:38:42	00:15:40.982	347.683
06/15/2022 13:38:42	00:15:41.293	347.802
06/15/2022 13:38:43	00:15:42.308	347.959
06/15/2022 13:38:44	00:15:43.533	347.821
06/15/2022 13:38:45	00:15:44.448	347.703
06/15/2022 13:38:46	00:15:45.597	347.703
06/15/2022 13:38:47	00:15:46.607	347.703
06/15/2022 13:38:48	00:15:46.607	347.703
06/15/2022 13:38:48	00:15:46.678	347.821
06/15/2022 13:38:49	00:15:47.996	347.940
06/15/2022 13:38:50	00:15:48.812	347.802
06/15/2022 13:38:51	00:15:50.233	347.959
06/15/2022 13:38:52	00:15:50.942	348.097
06/15/2022 13:38:52	00:15:51.248	348.255
06/15/2022 13:38:52	00:15:51.554	348.097
06/15/2022 13:38:53	00:15:51.755	347.979
06/15/2022 13:38:53	00:15:52.566	347.841
06/15/2022 13:38:54	00:15:53.075	347.959
06/15/2022 13:38:55	00:15:54.652	347.959
06/15/2022 13:38:56	00:15:54.652	347.959
06/15/2022 13:38:56	00:15:55.206	348.078
06/15/2022 13:38:57	00:15:56.530	348.196
06/15/2022 13:38:58	00:15:57.064	348.078
06/15/2022 13:38:59	00:15:58.667	348.078
06/15/2022 13:39:00	00:15:58.667	348.078
06/15/2022 13:39:00	00:15:58.789	348.196
06/15/2022 13:39:01	00:15:59.806	348.038
06/15/2022 13:39:01	00:16:00.415	348.157
06/15/2022 13:39:02	00:16:01.130	348.275
06/15/2022 13:39:03	00:16:02.673	348.275
06/15/2022 13:39:04	00:16:02.673	348.275
06/15/2022 13:39:04	00:16:02.753	348.157
06/15/2022 13:39:04	00:16:03.053	348.275
06/15/2022 13:39:04	00:16:03.664	348.413
06/15/2022 13:39:05	00:16:04.697	348.413
06/15/2022 13:39:06	00:16:04.697	348.413
06/15/2022 13:39:06	00:16:05.390	348.551
06/15/2022 13:39:07	00:16:05.797	348.433
06/15/2022 13:39:07	00:16:06.408	348.551
06/15/2022 13:39:08	00:16:07.624	348.669
06/15/2022 13:39:09	00:16:08.728	348.669
06/15/2022 13:39:10	00:16:09.732	348.669
06/15/2022 13:39:11	00:16:10.738	348.669
06/15/2022 13:39:12	00:16:11.746	348.669
06/15/2022 13:39:13	00:16:12.750	348.669
06/15/2022 13:39:14	00:16:13.745	348.669
06/15/2022 13:39:15	00:16:14.755	348.669
06/15/2022 13:39:16	00:16:14.755	348.669
06/15/2022 13:39:16	00:16:15.349	348.827
06/15/2022 13:39:17	00:16:16.767	348.827
06/15/2022 13:39:18	00:16:16.767	348.827
06/15/2022 13:39:18	00:16:17.077	348.945
06/15/2022 13:39:19	00:16:18.295	348.827
06/15/2022 13:39:20	00:16:18.805	348.945
06/15/2022 13:39:20	00:16:19.519	349.064
06/15/2022 13:39:21	00:16:19.921	348.926
06/15/2022 13:39:22	00:16:21.800	348.926
06/15/2022 13:39:23	00:16:22.812	348.926
06/15/2022 13:39:24	00:16:23.821	348.926
06/15/2022 13:39:25	00:16:24.822	348.926
06/15/2022 13:39:26	00:16:24.822	348.926
06/15/2022 13:39:26	00:16:24.891	349.083
06/15/2022 13:39:27	00:16:26.112	349.221
06/15/2022 13:39:27	00:16:26.515	349.083
06/15/2022 13:39:27	00:16:26.817	349.221
06/15/2022 13:39:28	00:16:27.825	349.221
06/15/2022 13:39:29	00:16:27.825	349.221
06/15/2022 13:39:29	00:16:28.137	349.379
06/15/2022 13:39:30	00:16:28.852	349.261
06/15/2022 13:39:30	00:16:29.056	349.379
06/15/2022 13:39:31	00:16:30.839	349.379
06/15/2022 13:39:32	00:16:30.839	349.379
06/15/2022 13:39:32	00:16:30.885	349.498
06/15/2022 13:39:32	00:16:31.400	349.320
06/15/2022 13:39:33	00:16:32.856	349.320
06/15/2022 13:39:34	00:16:32.856	349.320
06/15/2022 13:39:34	00:16:33.233	349.438
06/15/2022 13:39:34	00:16:33.433	349.320
06/15/2022 13:39:35	00:16:34.848	349.320
06/15/2022 13:39:36	00:16:35.857	349.320
06/15/2022 13:39:37	00:16:36.859	349.320
06/15/2022 13:39:38	00:16:37.873	349.320
06/15/2022 13:39:39	00:16:38.877	349.320
06/15/2022 13:39:40	00:16:39.888	349.320
06/15/2022 13:39:41	00:16:40.899	349.320
06/15/2022 13:39:42	00:16:41.907	349.320
06/15/2022 13:39:44	00:16:42.910	349.320
06/15/2022 13:39:45	00:16:42.910	349.320
06/15/2022 13:39:45	00:16:43.499	349.438
06/15/2022 13:39:46	00:16:44.515	349.557
06/15/2022 13:39:47	00:16:45.918	349.557
06/15/2022 13:39:48	00:16:46.925	349.557
06/15/2022 13:39:49	00:16:47.937	349.557
06/15/2022 13:39:50	00:16:48.935	349.557
06/15/2022 13:39:51	00:16:49.948	349.557
06/15/2022 13:39:52	00:16:50.956	349.557
06/15/2022 13:39:53	00:16:51.966	349.557
06/15/2022 13:39:54	00:16:51.966	349.557
06/15/2022 13:39:54	00:16:52.450	349.419
06/15/2022 13:39:55	00:16:53.055	349.537
06/15/2022 13:39:55	00:16:53.565	349.399
06/15/2022 13:39:56	00:16:54.277	349.261
06/15/2022 13:39:57	00:16:55.988	349.261
06/15/2022 13:39:58	00:16:55.988	349.261
06/15/2022 13:39:58	00:16:56.819	349.419
06/15/2022 13:39:59	00:16:57.629	349.576
06/15/2022 13:39:59	00:16:57.833	349.438
06/15/2022 13:40:00	00:16:58.847	349.576
06/15/2022 13:40:01	00:16:59.560	349.734
06/15/2022 13:40:02	00:17:00.269	349.616
06/15/2022 13:40:02	00:17:00.677	349.734
06/15/2022 13:40:03	00:17:02.026	349.734
06/15/2022 13:40:04	00:17:02.026	349.734
06/15/2022 13:40:04	00:17:02.099	349.853
06/15/2022 13:40:04	00:17:02.705	349.695
06/15/2022 13:40:05	00:17:03.113	349.833
06/15/2022 13:40:06	00:17:04.751	350.010
06/15/2022 13:40:07	00:17:06.048	350.010
06/15/2022 13:40:08	00:17:07.059	350.010
06/15/2022 13:40:09	00:17:08.060	350.010
06/15/2022 13:40:10	00:17:09.064	350.010
06/15/2022 13:40:11	00:17:09.064	350.010
06/15/2022 13:40:11	00:17:09.835	349.892
06/15/2022 13:40:12	00:17:10.146	350.010
06/15/2022 13:40:12	00:17:10.654	350.129
06/15/2022 13:40:13	00:17:11.367	350.247
06/15/2022 13:40:13	00:17:11.575	350.050
06/15/2022 13:40:14	00:17:12.693	349.931
06/15/2022 13:40:15	00:17:13.101	350.069
06/15/2022 13:40:16	00:17:15.089	350.069
06/15/2022 13:40:17	00:17:15.089	350.069
06/15/2022 13:40:17	00:17:15.741	350.247
06/15/2022 13:40:17	00:17:16.050	350.365
06/15/2022 13:40:18	00:17:17.109	350.365
06/15/2022 13:40:19	00:17:18.123	350.365
06/15/2022 13:40:20	00:17:19.129	350.365
06/15/2022 13:40:21	00:17:19.129	350.365
06/15/2022 13:40:21	00:17:19.397	350.484
06/15/2022 13:40:22	00:17:20.821	350.365
06/15/2022 13:40:23	00:17:22.138	350.484
06/15/2022 13:40:24	00:17:22.445	350.602
06/15/2022 13:40:24	00:17:22.649	350.444
06/15/2022 13:40:24	00:17:22.853	350.267
06/15/2022 13:40:25	00:17:23.162	350.444
06/15/2022 13:40:26	00:17:25.176	350.444
06/15/2022 13:40:27	00:17:25.176	350.444
06/15/2022 13:40:27	00:17:25.801	350.562
06/15/2022 13:40:28	00:17:27.126	350.405
06/15/2022 13:40:29	00:17:28.143	350.523
06/15/2022 13:40:30	00:17:28.864	350.385
06/15/2022 13:40:31	00:17:29.371	350.503
06/15/2022 13:40:31	00:17:29.983	350.365
06/15/2022 13:40:32	00:17:30.799	350.247
06/15/2022 13:40:33	00:17:31.309	350.365
06/15/2022 13:40:33	00:17:31.612	350.168
06/15/2022 13:40:33	00:17:31.712	350.050
06/15/2022 13:40:34	00:17:32.221	349.892
06/15/2022 13:40:34	00:17:32.629	350.069
06/15/2022 13:40:34	00:17:32.833	350.207
06/15/2022 13:40:35	00:17:33.645	350.089
06/15/2022 13:40:36	00:17:34.359	350.207
06/15/2022 13:40:36	00:17:34.662	350.385
06/15/2022 13:40:36	00:17:35.071	350.247
06/15/2022 13:40:36	00:17:35.173	350.385
06/15/2022 13:40:37	00:17:36.229	350.385
06/15/2022 13:40:38	00:17:36.229	350.385
06/15/2022 13:40:38	00:17:37.103	350.503
06/15/2022 13:40:39	00:17:38.223	350.681
06/15/2022 13:40:40	00:17:39.235	350.681
06/15/2022 13:40:41	00:17:39.235	350.681
06/15/2022 13:40:41	00:17:39.846	350.819
06/15/2022 13:40:42	00:17:40.965	350.661
06/15/2022 13:40:43	00:17:42.179	350.819
06/15/2022 13:40:44	00:17:42.281	350.937
06/15/2022 13:40:44	00:17:42.584	350.819
06/15/2022 13:40:44	00:17:42.884	350.661
06/15/2022 13:40:45	00:17:43.503	350.779
06/15/2022 13:40:46	00:17:44.310	350.661
06/15/2022 13:40:46	00:17:45.126	350.799
06/15/2022 13:40:47	00:17:45.834	350.681
06/15/2022 13:40:48	00:17:47.154	350.819
06/15/2022 13:40:49	00:17:47.869	350.681
06/15/2022 13:40:49	00:17:48.274	350.858
06/15/2022 13:40:50	00:17:48.584	350.740
06/15/2022 13:40:50	00:17:48.890	350.878
06/15/2022 13:40:51	00:17:50.296	350.878
06/15/2022 13:40:52	00:17:51.292	350.878
06/15/2022 13:40:53	00:17:52.294	350.878
06/15/2022 13:40:54	00:17:52.294	350.878
06/15/2022 13:40:54	00:17:52.452	351.075
06/15/2022 13:40:54	00:17:53.164	350.957
06/15/2022 13:40:55	00:17:53.570	351.075
06/15/2022 13:40:56	00:17:54.695	350.937
06/15/2022 13:40:57	00:17:56.344	350.937
06/15/2022 13:40:58	00:17:56.344	350.937
06/15/2022 13:40:58	00:17:56.522	351.115
06/15/2022 13:40:59	00:17:58.357	351.115
06/15/2022 13:41:00	00:17:58.357	351.115
06/15/2022 13:41:00	00:17:58.662	351.233
06/15/2022 13:41:01	00:18:00.370	351.233
06/15/2022 13:41:02	00:18:01.375	351.233
06/15/2022 13:41:03	00:18:01.375	351.233
06/15/2022 13:41:03	00:18:02.014	351.371
06/15/2022 13:41:04	00:18:02.928	351.548
06/15/2022 13:41:05	00:18:03.636	351.430
06/15/2022 13:41:05	00:18:04.248	351.568
06/15/2022 13:41:06	00:18:04.657	351.312
06/15/2022 13:41:06	00:18:04.962	351.470
06/15/2022 13:41:06	00:18:05.062	351.588
06/15/2022 13:41:07	00:18:06.395	351.588
06/15/2022 13:41:08	00:18:07.402	351.588
06/15/2022 13:41:09	00:18:08.417	351.588
06/15/2022 13:41:10	00:18:08.417	351.588
06/15/2022 13:41:10	00:18:09.340	351.726
06/15/2022 13:41:11	00:18:10.258	351.568
06/15/2022 13:41:12	00:18:11.433	351.568
06/15/2022 13:41:13	00:18:12.439	351.568
06/15/2022 13:41:14	00:18:13.450	351.568
06/15/2022 13:41:15	00:18:13.450	351.568
06/15/2022 13:41:15	00:18:14.440	351.450
06/15/2022 13:41:16	00:18:15.455	351.450
06/15/2022 13:41:17	00:18:16.465	351.450
06/15/2022 13:41:18	00:18:16.465	351.450
06/15/2022 13:41:18	00:18:16.466	351.292
06/15/2022 13:41:18	00:18:17.079	351.410
06/15/2022 13:41:19	00:18:17.890	351.253
06/15/2022 13:41:19	00:18:18.196	351.115
06/15/2022 13:41:20	00:18:18.500	351.332
06/15/2022 13:41:20	00:18:18.600	351.470
06/15/2022 13:41:20	00:18:19.004	351.272
06/15/2022 13:41:21	00:18:20.424	351.430
06/15/2022 13:41:22	00:18:21.036	351.568
06/15/2022 13:41:23	00:18:22.460	351.450
06/15/2022 13:41:24	00:18:22.862	351.568
06/15/2022 13:41:25	00:18:23.982	351.746
06/15/2022 13:41:26	00:18:25.489	351.746
06/15/2022 13:41:27	00:18:25.489	351.746
06/15/2022 13:41:27	00:18:26.018	351.627
06/15/2022 13:41:27	00:18:26.426	351.765
06/15/2022 13:41:28	00:18:26.629	351.647
06/15/2022 13:41:29	00:18:28.496	351.647
06/15/2022 13:41:30	00:18:29.501	351.647
06/15/2022 13:41:31	00:18:29.501	351.647
06/15/2022 13:41:31	00:18:29.589	351.785
06/15/2022 13:41:32	00:18:31.505	351.785
06/15/2022 13:41:33	00:18:32.511	351.785
06/15/2022 13:41:34	00:18:32.511	351.785
06/15/2022 13:41:34	00:18:32.538	351.903
06/15/2022 13:41:35	00:18:33.860	351.765
06/15/2022 13:41:36	00:18:34.574	351.647
06/15/2022 13:41:37	00:18:36.533	351.647
06/15/2022 13:41:38	00:18:37.542	351.647
06/15/2022 13:41:39	00:18:38.543	351.647
06/15/2022 13:41:40	00:18:39.543	351.647
