Local Date/Time	Relative Time	pump-a:volume [%]
06/15/2022 13:49:46	00:26:45.635	74.534
06/15/2022 13:49:47	00:26:46.636	74.534
06/15/2022 13:49:48	00:26:47.642	74.534
06/15/2022 13:49:49	00:26:48.656	74.534
06/15/2022 13:49:50	00:26:49.666	74.534
06/15/2022 13:49:51	00:26:50.674	74.534
06/15/2022 13:49:52	00:26:51.683	74.534
06/15/2022 13:49:53	00:26:52.683	74.534
06/15/2022 13:49:54	00:26:53.684	74.534
06/15/2022 13:49:55	00:26:54.687	74.534
06/15/2022 13:49:56	00:26:55.698	74.534
06/15/2022 13:49:57	00:26:56.703	74.534
06/15/2022 13:49:58	00:26:57.699	74.534
06/15/2022 13:49:59	00:26:58.713	74.534
06/15/2022 13:50:00	00:26:59.712	74.534
06/15/2022 13:50:01	00:27:00.723	74.534
06/15/2022 13:50:02	00:27:01.734	74.534
06/15/2022 13:50:03	00:27:02.736	74.534
06/15/2022 13:50:04	00:27:03.737	74.534
06/15/2022 13:50:05	00:27:04.743	74.534
06/15/2022 13:50:06	00:27:05.752	74.534
06/15/2022 13:50:07	00:27:06.760	74.534
06/15/2022 13:50:08	00:27:07.763	74.534
06/15/2022 13:50:09	00:27:08.769	74.534
06/15/2022 13:50:10	00:27:08.769	74.534
06/15/2022 13:50:10	00:27:09.346	74.544
06/15/2022 13:50:11	00:27:10.785	74.544
06/15/2022 13:50:12	00:27:11.800	74.544
06/15/2022 13:50:13	00:27:12.807	74.544
06/15/2022 13:50:14	00:27:13.807	74.544
06/15/2022 13:50:15	00:27:14.817	74.544
06/15/2022 13:50:16	00:27:15.822	74.544
06/15/2022 13:50:17	00:27:16.829	74.544
06/15/2022 13:50:18	00:27:17.830	74.544
06/15/2022 13:50:19	00:27:18.838	74.544
06/15/2022 13:50:20	00:27:19.845	74.544
06/15/2022 13:50:21	00:27:20.858	74.544
06/15/2022 13:50:22	00:27:21.858	74.544
06/15/2022 13:50:23	00:27:22.871	74.544
06/15/2022 13:50:24	00:27:23.871	74.544
06/15/2022 13:50:25	00:27:24.878	74.544
06/15/2022 13:50:26	00:27:25.890	74.544
06/15/2022 13:50:27	00:27:26.900	74.544
06/15/2022 13:50:28	00:27:27.907	74.544
06/15/2022 13:50:30	00:27:28.917	74.544
06/15/2022 13:50:31	00:27:29.925	74.544
06/15/2022 13:50:32	00:27:30.932	74.544
06/15/2022 13:50:33	00:27:31.932	74.544
06/15/2022 13:50:34	00:27:32.933	74.544
06/15/2022 13:50:35	00:27:32.933	74.544
06/15/2022 13:50:35	00:27:33.354	74.554
06/15/2022 13:50:36	00:27:34.952	74.554
06/15/2022 13:50:37	00:27:35.973	74.554
06/15/2022 13:50:38	00:27:36.977	74.554
06/15/2022 13:50:39	00:27:37.984	74.554
06/15/2022 13:50:40	00:27:38.995	74.554
06/15/2022 13:50:41	00:27:39.997	74.554
06/15/2022 13:50:42	00:27:41.010	74.554
06/15/2022 13:50:43	00:27:42.012	74.554
06/15/2022 13:50:44	00:27:43.014	74.554
06/15/2022 13:50:45	00:27:44.031	74.554
06/15/2022 13:50:46	00:27:45.027	74.554
06/15/2022 13:50:47	00:27:46.033	74.554
06/15/2022 13:50:48	00:27:47.032	74.554
06/15/2022 13:50:49	00:27:48.044	74.554
06/15/2022 13:50:50	00:27:49.043	74.554
06/15/2022 13:50:51	00:27:50.045	74.554
06/15/2022 13:50:52	00:27:51.050	74.554
06/15/2022 13:50:53	00:27:52.060	74.554
06/15/2022 13:50:54	00:27:53.066	74.554
06/15/2022 13:50:55	00:27:54.078	74.554
06/15/2022 13:50:56	00:27:55.079	74.554
06/15/2022 13:50:57	00:27:56.081	74.554
06/15/2022 13:50:58	00:27:57.089	74.554
06/15/2022 13:50:59	00:27:58.098	74.554
06/15/2022 13:51:00	00:27:59.107	74.554
06/15/2022 13:51:01	00:28:00.107	74.554
06/15/2022 13:51:02	00:28:01.108	74.554
06/15/2022 13:51:03	00:28:02.119	74.554
06/15/2022 13:51:04	00:28:03.128	74.554
06/15/2022 13:51:05	00:28:04.137	74.554
06/15/2022 13:51:06	00:28:05.138	74.554
06/15/2022 13:51:07	00:28:06.145	74.554
06/15/2022 13:51:08	00:28:07.157	74.554
06/15/2022 13:51:09	00:28:07.157	74.554
06/15/2022 13:51:09	00:28:07.725	74.564
06/15/2022 13:51:10	00:28:09.172	74.564
06/15/2022 13:51:11	00:28:10.166	74.564
06/15/2022 13:51:12	00:28:11.169	74.564
06/15/2022 13:51:13	00:28:12.167	74.564
06/15/2022 13:51:14	00:28:13.182	74.564
06/15/2022 13:51:15	00:28:14.186	74.564
06/15/2022 13:51:16	00:28:15.187	74.564
06/15/2022 13:51:17	00:28:16.202	74.564
06/15/2022 13:51:18	00:28:17.213	74.564
06/15/2022 13:51:19	00:28:18.220	74.564
06/15/2022 13:51:20	00:28:19.228	74.564
06/15/2022 13:51:21	00:28:20.229	74.564
06/15/2022 13:51:22	00:28:21.237	74.564
06/15/2022 13:51:23	00:28:22.246	74.564
06/15/2022 13:51:24	00:28:23.254	74.564
06/15/2022 13:51:25	00:28:24.256	74.564
06/15/2022 13:51:26	00:28:25.265	74.564
06/15/2022 13:51:27	00:28:26.281	74.564
06/15/2022 13:51:28	00:28:27.284	74.564
06/15/2022 13:51:29	00:28:28.290	74.564
06/15/2022 13:51:30	00:28:29.296	74.564
06/15/2022 13:51:31	00:28:30.308	74.564
06/15/2022 13:51:32	00:28:31.310	74.564
06/15/2022 13:51:33	00:28:32.310	74.564
06/15/2022 13:51:34	00:28:33.312	74.564
06/15/2022 13:51:35	00:28:33.312	74.564
06/15/2022 13:51:35	00:28:33.649	74.574
06/15/2022 13:51:36	00:28:35.327	74.574
06/15/2022 13:51:37	00:28:36.339	74.574
06/15/2022 13:51:38	00:28:37.345	74.574
06/15/2022 13:51:39	00:28:38.355	74.574
06/15/2022 13:51:40	00:28:39.362	74.574
06/15/2022 13:51:41	00:28:40.369	74.574
06/15/2022 13:51:42	00:28:41.370	74.574
06/15/2022 13:51:43	00:28:42.377	74.574
06/15/2022 13:51:44	00:28:43.377	74.574
06/15/2022 13:51:45	00:28:44.387	74.574
06/15/2022 13:51:46	00:28:45.391	74.574
06/15/2022 13:51:47	00:28:46.403	74.574
06/15/2022 13:51:48	00:28:47.416	74.574
06/15/2022 13:51:49	00:28:48.416	74.574
06/15/2022 13:51:50	00:28:49.416	74.574
06/15/2022 13:51:51	00:28:50.418	74.574
06/15/2022 13:51:52	00:28:51.426	74.574
06/15/2022 13:51:53	00:28:52.435	74.574
06/15/2022 13:51:54	00:28:53.448	74.574
06/15/2022 13:51:55	00:28:54.450	74.574
06/15/2022 13:51:56	00:28:55.455	74.574
06/15/2022 13:51:57	00:28:56.462	74.574
06/15/2022 13:51:58	00:28:57.463	74.574
06/15/2022 13:51:59	00:28:58.466	74.574
06/15/2022 13:52:00	00:28:59.470	74.574
06/15/2022 13:52:01	00:29:00.478	74.574
06/15/2022 13:52:02	00:29:01.480	74.574
06/15/2022 13:52:03	00:29:02.487	74.574
06/15/2022 13:52:04	00:29:03.496	74.574
06/15/2022 13:52:05	00:29:04.497	74.574
06/15/2022 13:52:06	00:29:05.509	74.574
06/15/2022 13:52:07	00:29:06.512	74.574
06/15/2022 13:52:08	00:29:07.510	74.574
06/15/2022 13:52:09	00:29:08.510	74.574
06/15/2022 13:52:10	00:29:08.510	74.574
06/15/2022 13:52:10	00:29:08.642	74.584
06/15/2022 13:52:11	00:29:10.526	74.584
06/15/2022 13:52:12	00:29:11.525	74.584
06/15/2022 13:52:13	00:29:12.534	74.584
06/15/2022 13:52:14	00:29:13.529	74.584
06/15/2022 13:52:15	00:29:14.532	74.584
06/15/2022 13:52:16	00:29:15.545	74.584
06/15/2022 13:52:17	00:29:16.565	74.584
06/15/2022 13:52:18	00:29:17.564	74.584
06/15/2022 13:52:19	00:29:18.565	74.584
06/15/2022 13:52:20	00:29:19.573	74.584
06/15/2022 13:52:21	00:29:20.582	74.584
06/15/2022 13:52:22	00:29:21.589	74.584
06/15/2022 13:52:23	00:29:22.596	74.584
06/15/2022 13:52:24	00:29:23.604	74.584
06/15/2022 13:52:25	00:29:24.605	74.584
06/15/2022 13:52:26	00:29:25.622	74.584
06/15/2022 13:52:27	00:29:26.621	74.584
06/15/2022 13:52:28	00:29:27.621	74.584
06/15/2022 13:52:29	00:29:28.627	74.584
06/15/2022 13:52:30	00:29:29.629	74.584
06/15/2022 13:52:31	00:29:30.636	74.584
06/15/2022 13:52:32	00:29:31.641	74.584
06/15/2022 13:52:33	00:29:32.643	74.584
06/15/2022 13:52:34	00:29:32.643	74.584
06/15/2022 13:52:34	00:29:33.354	74.594
06/15/2022 13:52:35	00:29:34.650	74.594
06/15/2022 13:52:36	00:29:35.651	74.594
06/15/2022 13:52:37	00:29:36.667	74.594
06/15/2022 13:52:38	00:29:37.667	74.594
06/15/2022 13:52:39	00:29:38.668	74.594
06/15/2022 13:52:40	00:29:39.673	74.594
06/15/2022 13:52:41	00:29:40.676	74.594
06/15/2022 13:52:42	00:29:41.682	74.594
06/15/2022 13:52:43	00:29:42.697	74.594
06/15/2022 13:52:44	00:29:43.697	74.594
06/15/2022 13:52:45	00:29:44.699	74.594
06/15/2022 13:52:46	00:29:45.708	74.594
06/15/2022 13:52:47	00:29:46.712	74.594
06/15/2022 13:52:48	00:29:47.714	74.594
06/15/2022 13:52:49	00:29:48.722	74.594
06/15/2022 13:52:50	00:29:49.728	74.594
06/15/2022 13:52:51	00:29:50.728	74.594
06/15/2022 13:52:52	00:29:51.736	74.594
06/15/2022 13:52:53	00:29:52.744	74.594
06/15/2022 13:52:54	00:29:53.753	74.594
06/15/2022 13:52:55	00:29:54.759	74.594
06/15/2022 13:52:56	00:29:55.760	74.594
06/15/2022 13:52:57	00:29:56.762	74.594
06/15/2022 13:52:58	00:29:57.769	74.594
06/15/2022 13:52:59	00:29:58.777	74.594
06/15/2022 13:53:00	00:29:59.794	74.594
06/15/2022 13:53:01	00:30:00.811	74.594
06/15/2022 13:53:02	00:30:01.807	74.594
06/15/2022 13:53:03	00:30:02.813	74.594
06/15/2022 13:53:04	00:30:03.816	74.594
06/15/2022 13:53:05	00:30:04.822	74.594
06/15/2022 13:53:06	00:30:05.832	74.594
06/15/2022 13:53:07	00:30:06.841	74.594
06/15/2022 13:53:08	00:30:07.844	74.594
06/15/2022 13:53:09	00:30:07.844	74.594
06/15/2022 13:53:09	00:30:07.917	74.604
06/15/2022 13:53:10	00:30:09.847	74.604
06/15/2022 13:53:11	00:30:10.855	74.604
06/15/2022 13:53:12	00:30:11.854	74.604
06/15/2022 13:53:13	00:30:12.863	74.604
06/15/2022 13:53:14	00:30:13.873	74.604
06/15/2022 13:53:15	00:30:14.877	74.604
06/15/2022 13:53:16	00:30:15.887	74.604
06/15/2022 13:53:17	00:30:16.887	74.604
06/15/2022 13:53:18	00:30:17.890	74.604
06/15/2022 13:53:19	00:30:18.890	74.604
06/15/2022 13:53:21	00:30:19.909	74.604
06/15/2022 13:53:21	00:30:20.905	74.604
06/15/2022 13:53:23	00:30:21.918	74.604
06/15/2022 13:53:24	00:30:22.925	74.604
06/15/2022 13:53:25	00:30:23.931	74.604
06/15/2022 13:53:26	00:30:24.933	74.604
06/15/2022 13:53:27	00:30:25.934	74.604
06/15/2022 13:53:28	00:30:26.941	74.604
06/15/2022 13:53:29	00:30:27.947	74.604
06/15/2022 13:53:30	00:30:28.964	74.604
06/15/2022 13:53:31	00:30:29.964	74.604
06/15/2022 13:53:32	00:30:30.971	74.604
06/15/2022 13:53:33	00:30:31.981	74.604
06/15/2022 13:53:34	00:30:32.994	74.604
06/15/2022 13:53:35	00:30:34.004	74.604
06/15/2022 13:53:36	00:30:35.013	74.604
06/15/2022 13:53:37	00:30:36.028	74.604
06/15/2022 13:53:38	00:30:37.033	74.604
06/15/2022 13:53:39	00:30:38.043	74.604
06/15/2022 13:53:40	00:30:38.043	74.604
06/15/2022 13:53:40	00:30:38.519	74.614
06/15/2022 13:53:41	00:30:40.055	74.614
06/15/2022 13:53:42	00:30:41.063	74.614
06/15/2022 13:53:43	00:30:42.072	74.614
06/15/2022 13:53:44	00:30:43.074	74.614
06/15/2022 13:53:45	00:30:44.080	74.614
06/15/2022 13:53:46	00:30:45.081	74.614
06/15/2022 13:53:47	00:30:46.090	74.614
06/15/2022 13:53:48	00:30:47.097	74.614
06/15/2022 13:53:49	00:30:48.108	74.614
06/15/2022 13:53:50	00:30:49.112	74.614
06/15/2022 13:53:51	00:30:50.122	74.614
06/15/2022 13:53:52	00:30:51.122	74.614
06/15/2022 13:53:53	00:30:52.126	74.614
06/15/2022 13:53:54	00:30:53.134	74.614
06/15/2022 13:53:55	00:30:54.135	74.614
06/15/2022 13:53:56	00:30:55.137	74.614
06/15/2022 13:53:57	00:30:56.157	74.614
06/15/2022 13:53:58	00:30:57.151	74.614
06/15/2022 13:53:59	00:30:58.152	74.614
06/15/2022 13:54:00	00:30:59.152	74.614
06/15/2022 13:54:01	00:31:00.153	74.614
06/15/2022 13:54:02	00:31:01.167	74.614
06/15/2022 13:54:03	00:31:02.167	74.614
06/15/2022 13:54:04	00:31:03.168	74.614
06/15/2022 13:54:05	00:31:04.169	74.614
06/15/2022 13:54:06	00:31:05.183	74.614
06/15/2022 13:54:07	00:31:06.186	74.614
06/15/2022 13:54:08	00:31:07.185	74.614
06/15/2022 13:54:09	00:31:08.186	74.614
06/15/2022 13:54:10	00:31:09.185	74.614
06/15/2022 13:54:11	00:31:10.187	74.614
06/15/2022 13:54:12	00:31:11.196	74.614
06/15/2022 13:54:13	00:31:12.198	74.614
06/15/2022 13:54:14	00:31:13.198	74.614
06/15/2022 13:54:15	00:31:14.199	74.614
06/15/2022 13:54:16	00:31:14.199	74.614
06/15/2022 13:54:16	00:31:14.721	74.624
06/15/2022 13:54:17	00:31:16.199	74.624
06/15/2022 13:54:18	00:31:17.199	74.624
06/15/2022 13:54:19	00:31:18.213	74.624
06/15/2022 13:54:20	00:31:19.220	74.624
06/15/2022 13:54:21	00:31:20.230	74.624
06/15/2022 13:54:22	00:31:21.235	74.624
06/15/2022 13:54:23	00:31:22.238	74.624
06/15/2022 13:54:24	00:31:23.242	74.624
06/15/2022 13:54:25	00:31:24.247	74.624
06/15/2022 13:54:26	00:31:25.259	74.624
06/15/2022 13:54:27	00:31:26.266	74.624
06/15/2022 13:54:28	00:31:27.279	74.624
06/15/2022 13:54:29	00:31:28.279	74.624
06/15/2022 13:54:30	00:31:29.283	74.624
06/15/2022 13:54:31	00:31:30.293	74.624
06/15/2022 13:54:32	00:31:31.291	74.624
06/15/2022 13:54:33	00:31:32.292	74.624
06/15/2022 13:54:34	00:31:33.294	74.624
06/15/2022 13:54:35	00:31:34.310	74.624
06/15/2022 13:54:36	00:31:35.322	74.624
06/15/2022 13:54:37	00:31:36.331	74.624
06/15/2022 13:54:38	00:31:37.331	74.624
06/15/2022 13:54:39	00:31:38.342	74.624
06/15/2022 13:54:40	00:31:39.345	74.624
06/15/2022 13:54:41	00:31:40.359	74.624
06/15/2022 13:54:42	00:31:41.369	74.624
06/15/2022 13:54:43	00:31:42.376	74.624
06/15/2022 13:54:44	00:31:43.387	74.624
06/15/2022 13:54:45	00:31:44.400	74.624
06/15/2022 13:54:46	00:31:45.401	74.624
06/15/2022 13:54:47	00:31:46.409	74.624
06/15/2022 13:54:48	00:31:47.415	74.624
06/15/2022 13:54:49	00:31:48.416	74.624
06/15/2022 13:54:50	00:31:49.417	74.624
06/15/2022 13:54:51	00:31:50.417	74.624
06/15/2022 13:54:52	00:31:51.418	74.624
06/15/2022 13:54:53	00:31:51.418	74.624
06/15/2022 13:54:53	00:31:51.736	74.634
06/15/2022 13:54:54	00:31:53.425	74.634
06/15/2022 13:54:55	00:31:54.426	74.634
06/15/2022 13:54:56	00:31:55.434	74.634
06/15/2022 13:54:57	00:31:56.448	74.634
06/15/2022 13:54:58	00:31:57.454	74.634
06/15/2022 13:54:59	00:31:58.457	74.634
06/15/2022 13:55:00	00:31:59.464	74.634
06/15/2022 13:55:01	00:32:00.469	74.634
06/15/2022 13:55:02	00:32:01.469	74.634
06/15/2022 13:55:03	00:32:02.479	74.634
06/15/2022 13:55:04	00:32:03.494	74.634
06/15/2022 13:55:05	00:32:04.495	74.634
06/15/2022 13:55:06	00:32:05.504	74.634
06/15/2022 13:55:07	00:32:06.511	74.634
06/15/2022 13:55:08	00:32:07.509	74.634
06/15/2022 13:55:09	00:32:08.511	74.634
06/15/2022 13:55:10	00:32:09.510	74.634
06/15/2022 13:55:11	00:32:10.517	74.634
06/15/2022 13:55:12	00:32:11.517	74.634
06/15/2022 13:55:13	00:32:12.519	74.634
06/15/2022 13:55:14	00:32:13.530	74.634
06/15/2022 13:55:15	00:32:14.541	74.634
06/15/2022 13:55:16	00:32:15.543	74.634
06/15/2022 13:55:17	00:32:16.547	74.634
06/15/2022 13:55:18	00:32:16.547	74.634
06/15/2022 13:55:18	00:32:17.342	74.644
06/15/2022 13:55:19	00:32:18.559	74.644
06/15/2022 13:55:20	00:32:19.563	74.644
06/15/2022 13:55:21	00:32:20.574	74.644
06/15/2022 13:55:22	00:32:21.581	74.644
06/15/2022 13:55:23	00:32:22.594	74.644
06/15/2022 13:55:24	00:32:23.593	74.644
06/15/2022 13:55:25	00:32:24.597	74.644
06/15/2022 13:55:26	00:32:25.607	74.644
06/15/2022 13:55:27	00:32:26.611	74.644
06/15/2022 13:55:28	00:32:27.619	74.644
06/15/2022 13:55:29	00:32:28.619	74.644
06/15/2022 13:55:30	00:32:29.620	74.644
06/15/2022 13:55:31	00:32:30.621	74.644
06/15/2022 13:55:32	00:32:31.634	74.644
06/15/2022 13:55:33	00:32:32.635	74.644
06/15/2022 13:55:34	00:32:33.635	74.644
06/15/2022 13:55:35	00:32:34.637	74.644
06/15/2022 13:55:36	00:32:35.636	74.644
06/15/2022 13:55:37	00:32:36.652	74.644
06/15/2022 13:55:38	00:32:37.660	74.644
06/15/2022 13:55:39	00:32:38.668	74.644
06/15/2022 13:55:40	00:32:39.680	74.644
06/15/2022 13:55:41	00:32:40.681	74.644
06/15/2022 13:55:42	00:32:41.683	74.644
06/15/2022 13:55:43	00:32:42.690	74.644
06/15/2022 13:55:44	00:32:43.697	74.644
06/15/2022 13:55:45	00:32:44.698	74.644
06/15/2022 13:55:46	00:32:45.698	74.644
06/15/2022 13:55:47	00:32:46.705	74.644
06/15/2022 13:55:48	00:32:47.706	74.644
06/15/2022 13:55:49	00:32:48.706	74.644
06/15/2022 13:55:50	00:32:49.706	74.644
06/15/2022 13:55:51	00:32:50.714	74.644
06/15/2022 13:55:52	00:32:51.715	74.644
06/15/2022 13:55:53	00:32:51.715	74.644
06/15/2022 13:55:53	00:32:52.216	74.654
06/15/2022 13:55:54	00:32:53.721	74.654
06/15/2022 13:55:55	00:32:54.733	74.654
06/15/2022 13:55:56	00:32:55.743	74.654
06/15/2022 13:55:57	00:32:56.743	74.654
06/15/2022 13:55:58	00:32:57.744	74.654
06/15/2022 13:55:59	00:32:58.751	74.654
06/15/2022 13:56:00	00:32:59.763	74.654
06/15/2022 13:56:01	00:33:00.776	74.654
06/15/2022 13:56:02	00:33:01.783	74.654
06/15/2022 13:56:03	00:33:02.795	74.654
06/15/2022 13:56:04	00:33:03.807	74.654
06/15/2022 13:56:05	00:33:04.817	74.654
06/15/2022 13:56:06	00:33:05.829	74.654
06/15/2022 13:56:07	00:33:06.860	74.654
06/15/2022 13:56:08	00:33:07.838	74.654
06/15/2022 13:56:09	00:33:08.846	74.654
06/15/2022 13:56:10	00:33:09.857	74.654
06/15/2022 13:56:11	00:33:10.869	74.654
06/15/2022 13:56:12	00:33:11.876	74.654
06/15/2022 13:56:13	00:33:12.884	74.654
06/15/2022 13:56:14	00:33:13.885	74.654
06/15/2022 13:56:15	00:33:14.888	74.654
06/15/2022 13:56:16	00:33:15.900	74.654
06/15/2022 13:56:17	00:33:16.900	74.654
06/15/2022 13:56:18	00:33:17.901	74.654
06/15/2022 13:56:20	00:33:18.910	74.654
06/15/2022 13:56:21	00:33:19.917	74.654
06/15/2022 13:56:22	00:33:20.918	74.654
06/15/2022 13:56:23	00:33:21.919	74.654
06/15/2022 13:56:24	00:33:22.919	74.654
06/15/2022 13:56:25	00:33:23.919	74.654
06/15/2022 13:56:26	00:33:24.932	74.654
06/15/2022 13:56:27	00:33:25.940	74.654
06/15/2022 13:56:28	00:33:26.948	74.654
06/15/2022 13:56:29	00:33:27.954	74.654
06/15/2022 13:56:30	00:33:27.954	74.654
06/15/2022 13:56:30	00:33:28.107	74.664
06/15/2022 13:56:31	00:33:29.963	74.664
06/15/2022 13:56:32	00:33:30.970	74.664
06/15/2022 13:56:33	00:33:31.977	74.664
06/15/2022 13:56:34	00:33:32.978	74.664
06/15/2022 13:56:35	00:33:33.980	74.664
06/15/2022 13:56:36	00:33:34.979	74.664
06/15/2022 13:56:37	00:33:35.980	74.664
06/15/2022 13:56:38	00:33:36.980	74.664
06/15/2022 13:56:39	00:33:37.997	74.664
06/15/2022 13:56:40	00:33:38.994	74.664
06/15/2022 13:56:41	00:33:39.995	74.664
06/15/2022 13:56:42	00:33:41.006	74.664
06/15/2022 13:56:43	00:33:42.006	74.664
06/15/2022 13:56:44	00:33:43.009	74.664
06/15/2022 13:56:45	00:33:44.010	74.664
06/15/2022 13:56:46	00:33:45.011	74.664
06/15/2022 13:56:47	00:33:46.012	74.664
06/15/2022 13:56:48	00:33:47.015	74.664
06/15/2022 13:56:49	00:33:48.015	74.664
06/15/2022 13:56:50	00:33:49.015	74.664
06/15/2022 13:56:51	00:33:50.017	74.664
06/15/2022 13:56:52	00:33:51.029	74.664
06/15/2022 13:56:53	00:33:52.032	74.664
06/15/2022 13:56:54	00:33:53.040	74.664
06/15/2022 13:56:55	00:33:54.048	74.664
06/15/2022 13:56:56	00:33:54.048	74.664
06/15/2022 13:56:56	00:33:54.840	74.674
06/15/2022 13:56:57	00:33:56.074	74.674
06/15/2022 13:56:58	00:33:57.081	74.674
06/15/2022 13:56:59	00:33:58.089	74.674
06/15/2022 13:57:00	00:33:59.096	74.674
06/15/2022 13:57:01	00:34:00.103	74.674
06/15/2022 13:57:02	00:34:01.112	74.674
06/15/2022 13:57:03	00:34:02.122	74.674
06/15/2022 13:57:04	00:34:03.122	74.674
06/15/2022 13:57:05	00:34:04.127	74.674
06/15/2022 13:57:06	00:34:05.128	74.674
06/15/2022 13:57:07	00:34:06.137	74.674
06/15/2022 13:57:08	00:34:07.151	74.674
06/15/2022 13:57:09	00:34:08.151	74.674
06/15/2022 13:57:10	00:34:09.172	74.674
06/15/2022 13:57:11	00:34:10.174	74.674
06/15/2022 13:57:12	00:34:11.173	74.674
06/15/2022 13:57:13	00:34:12.174	74.674
06/15/2022 13:57:14	00:34:13.182	74.674
06/15/2022 13:57:15	00:34:14.190	74.674
06/15/2022 13:57:16	00:34:15.201	74.674
06/15/2022 13:57:17	00:34:16.202	74.674
06/15/2022 13:57:18	00:34:17.202	74.674
06/15/2022 13:57:19	00:34:18.203	74.674
06/15/2022 13:57:20	00:34:19.212	74.674
06/15/2022 13:57:21	00:34:20.222	74.674
06/15/2022 13:57:22	00:34:21.231	74.674
06/15/2022 13:57:23	00:34:22.232	74.674
06/15/2022 13:57:24	00:34:23.244	74.674
06/15/2022 13:57:25	00:34:24.261	74.674
06/15/2022 13:57:26	00:34:25.267	74.674
06/15/2022 13:57:27	00:34:26.282	74.674
06/15/2022 13:57:28	00:34:27.294	74.674
06/15/2022 13:57:29	00:34:27.294	74.674
06/15/2022 13:57:29	00:34:27.807	74.684
06/15/2022 13:57:30	00:34:29.311	74.684
06/15/2022 13:57:31	00:34:30.311	74.684
06/15/2022 13:57:32	00:34:31.313	74.684
06/15/2022 13:57:33	00:34:32.314	74.684
06/15/2022 13:57:34	00:34:33.328	74.684
06/15/2022 13:57:35	00:34:34.337	74.684
06/15/2022 13:57:36	00:34:35.339	74.684
06/15/2022 13:57:37	00:34:36.356	74.684
06/15/2022 13:57:38	00:34:37.354	74.684
06/15/2022 13:57:39	00:34:38.360	74.684
06/15/2022 13:57:40	00:34:39.363	74.684
06/15/2022 13:57:41	00:34:40.363	74.684
06/15/2022 13:57:42	00:34:41.372	74.684
06/15/2022 13:57:43	00:34:42.373	74.684
06/15/2022 13:57:44	00:34:43.384	74.684
06/15/2022 13:57:45	00:34:44.386	74.684
06/15/2022 13:57:46	00:34:45.386	74.684
06/15/2022 13:57:47	00:34:46.391	74.684
06/15/2022 13:57:48	00:34:47.403	74.684
06/15/2022 13:57:49	00:34:48.402	74.684
06/15/2022 13:57:50	00:34:49.409	74.684
06/15/2022 13:57:51	00:34:50.419	74.684
06/15/2022 13:57:52	00:34:51.418	74.684
06/15/2022 13:57:53	00:34:51.418	74.684
06/15/2022 13:57:53	00:34:51.493	74.695
06/15/2022 13:57:54	00:34:53.423	74.695
06/15/2022 13:57:55	00:34:54.425	74.695
06/15/2022 13:57:56	00:34:55.440	74.695
06/15/2022 13:57:57	00:34:56.437	74.695
06/15/2022 13:57:58	00:34:57.437	74.695
06/15/2022 13:57:59	00:34:58.438	74.695
06/15/2022 13:58:00	00:34:59.453	74.695
06/15/2022 13:58:01	00:35:00.453	74.695
06/15/2022 13:58:02	00:35:01.453	74.695
06/15/2022 13:58:03	00:35:02.464	74.695
06/15/2022 13:58:04	00:35:03.464	74.695
06/15/2022 13:58:05	00:35:04.482	74.695
06/15/2022 13:58:06	00:35:05.485	74.695
06/15/2022 13:58:07	00:35:06.486	74.695
06/15/2022 13:58:08	00:35:07.498	74.695
06/15/2022 13:58:09	00:35:08.500	74.695
06/15/2022 13:58:10	00:35:09.510	74.695
06/15/2022 13:58:11	00:35:10.511	74.695
06/15/2022 13:58:12	00:35:11.512	74.695
06/15/2022 13:58:13	00:35:12.538	74.695
06/15/2022 13:58:14	00:35:13.543	74.695
06/15/2022 13:58:15	00:35:14.540	74.695
06/15/2022 13:58:16	00:35:15.549	74.695
06/15/2022 13:58:17	00:35:16.561	74.695
06/15/2022 13:58:18	00:35:17.573	74.695
06/15/2022 13:58:19	00:35:18.572	74.695
06/15/2022 13:58:20	00:35:19.579	74.695
06/15/2022 13:58:21	00:35:20.591	74.695
06/15/2022 13:58:22	00:35:21.594	74.695
06/15/2022 13:58:23	00:35:22.598	74.695
06/15/2022 13:58:24	00:35:23.603	74.695
06/15/2022 13:58:25	00:35:24.604	74.695
06/15/2022 13:58:26	00:35:25.604	74.695
06/15/2022 13:58:27	00:35:26.605	74.695
06/15/2022 13:58:28	00:35:26.605	74.695
06/15/2022 13:58:28	00:35:27.300	74.705
06/15/2022 13:58:29	00:35:28.620	74.705
06/15/2022 13:58:30	00:35:29.621	74.705
06/15/2022 13:58:31	00:35:30.627	74.705
06/15/2022 13:58:32	00:35:31.628	74.705
06/15/2022 13:58:33	00:35:32.629	74.705
06/15/2022 13:58:34	00:35:33.643	74.705
06/15/2022 13:58:35	00:35:34.645	74.705
06/15/2022 13:58:36	00:35:35.651	74.705
06/15/2022 13:58:37	00:35:36.651	74.705
06/15/2022 13:58:38	00:35:37.657	74.705
06/15/2022 13:58:39	00:35:38.667	74.705
06/15/2022 13:58:40	00:35:39.667	74.705
06/15/2022 13:58:41	00:35:40.675	74.705
06/15/2022 13:58:42	00:35:41.675	74.705
06/15/2022 13:58:43	00:35:42.683	74.705
06/15/2022 13:58:44	00:35:43.690	74.705
06/15/2022 13:58:45	00:35:44.701	74.705
06/15/2022 13:58:46	00:35:45.703	74.705
06/15/2022 13:58:47	00:35:46.705	74.705
06/15/2022 13:58:48	00:35:47.704	74.705
06/15/2022 13:58:49	00:35:48.714	74.705
06/15/2022 13:58:50	00:35:49.715	74.705
